Date_Time,DO_mg/L,DOsat,Temp _DegC,pH,Cond_uS/cm,TSS_mg/L,Turbidity_ntu,FP_mg/L,TP_mg/L,NOx_mg/L,NH_mg/L,Total Kjedahl Nitrogen,TN_mg/L,TOC_mg/L,DOC,Chla_mg/m3,SiO2_mg/L,ENT_cfu/100mL,FC_cfu/100mL
04/03/1998 00:00,,,,,,1,,0.001,0.012,0.01,0.005, ,0.26,, ,2.5,2.46,62,600
10/03/1998 00:00,,,,,,1,,0.006,0.016,0.005,0.01, ,0.24,, ,3.1,1.12,110,160
16/03/1998 00:00,,,,,,1,,,,,, ,,, ,,2.21,,
16/03/1998 00:00,,,,,,,,,,,, ,,, ,,,,
24/03/1998 00:00,,,,,,1,,0.007,0.01,0.005,0.01, ,0.25,, ,5.2,1.86,64,95
24/03/1998 00:00,,,,,,,,,,,, ,,, ,,,,
01/04/1998 00:00,,,,,,1,,0.005,0.017,0.005,0.005, ,0.26,, ,6.4,2.72,250,200
01/04/1998 00:00,,,,,,1,,0.004,0.013,0.01,0.005, ,0.26,, ,5.8,2.68,150,290
01/04/1998 00:00,,,,,,,,,,,, ,,, ,,,,
09/04/1998 00:00,,,,,,1,,,,,, ,,, ,,3.01,,
09/04/1998 00:00,,,,,,,,,,,, ,,, ,,,,
11/04/1998 00:00,,63.8,23.4,7.07,24.1,,8.59,0.003,,0.02,, ,0.34,, ,,,80,
11/04/1998 00:00,,,,,,,,0.003,,0.01,, ,0.49,, ,,,140,
14/04/1998 00:00,,,,,,1,,0.004,0.014,0.01,0.01, ,0.2,, ,5.2,2.81,150,180
14/04/1998 00:00,,,,,,,,,,,, ,,, ,,,,
23/04/1998 00:00,,,,,,2,,0.007,0.008,0.01,0.02, ,0.27,, ,5.7,2.87,88,260
23/04/1998 00:00,,,,,,,,,,,, ,,, ,,,,
28/04/1998 00:00,,,,,,2,,0.003,0.014,0.1,0.005, ,0.36,, ,6.9,4.2,65,90
28/04/1998 00:00,,,,,,,,,,,, ,,, ,,,,
04/05/1998 00:00,,,,,,3,,0.008,0.024,0.005,0.01, ,0.42,, ,13.7,3.8,230,300
04/05/1998 00:00,,,,,,,,,,,, ,,, ,,,,
15/05/1998 00:00,,,,,,1,,,,,, ,,, ,,4,,
15/05/1998 00:00,,,,,,,,,,,, ,,, ,,,,
20/05/1998 00:00,,,,7.2,,1,,0.001,0.005,0.12,0.04, ,0.74,, ,3.6,4.1,61,150
20/05/1998 00:00,,,,7.26,,1,,0.001,0.004,0.12,0.04, ,0.73,, ,3.3,4.1,61,140
26/05/1998 00:00,,,,,,1,,0.001,0.015,0.13,0.01, ,0.42,, ,5,4.6,92,280
26/05/1998 00:00,,,,,,,,,,,, ,,, ,,,,
02/06/1998 00:00,,,,,,,,0.003,0.007,0.09,0.01, ,0.28,, ,,,,
02/06/1998 00:00,,,,,,,,0.004,0.007,0.09,0.01, ,0.28,, ,,,,
02/06/1998 00:00,,,,,,,,,,,, ,,, ,,,,
02/06/1998 00:00,,,,,,,,,,,, ,,, ,,,,
02/06/1998 00:00,,,,,,,,,,,, ,,, ,,,,
02/06/1998 00:00,,,,,,,,,,,, ,,, ,,,,
02/06/1998 00:00,,,,,,,,,,,, ,,, ,,,,
02/06/1998 00:00,,,,,,,,,,,, ,,, ,,,,
02/06/1998 00:00,,,,,,,,,,,, ,,, ,,,,
02/06/1998 00:00,,,,,,,,,,,, ,,, ,,,,
02/06/1998 00:00,,,,,,,,,,,, ,,, ,,,,
02/06/1998 00:00,,,,,,1,,,,,, ,,, ,,3.8,,
11/06/1998 00:00,,,,,,1,,0.004,0.009,0.14,0.01, ,0.28,, ,2.6,3.5,34,63
18/06/1998 00:00,,,,,,1,,0.003,0.007,0.1,0.02, ,0.32,, ,3.8,3.76,38,88
18/06/1998 00:00,,,,,,1,,0.004,0.007,0.1,0.01, ,0.29,, ,3.6,3.69,28,110
26/06/1998 00:00,,,,,,5,,0.004,0.009,0.12,0.01, ,0.3,, ,2.7,3.11,100,140
26/06/1998 00:00,,,,,,5,,0.004,0.012,0.12,0.01, ,0.3,, ,3.1,3,120,170
02/07/1998 00:00,,,,,,2,,0.012,0.031,0.16,0.01, ,0.4,, ,3,3.15,26,56
08/07/1998 00:00,,,,,,2,,0.006,0.007,0.22,0.005, ,0.44,, ,2.2,4.56,70,260
14/07/1998 00:00,,,,,,1,,0.001,0.007,0.26,0.01, ,0.47,, ,3,2.82,13,18
20/07/1998 00:00,,,,,,2,1,0.005,0.011,0.24,0.005, ,0.46,, ,4.6,0.86,36,49
29/07/1998 00:00,,,,,,7,,0.005,0.01,0.41,0.01, ,0.61,, ,3.9,2.67,54,190
29/07/1998 00:00,,,,,,4,,0.004,0.01,0.41,0.01, ,0.67,, ,4.1,2.66,56,210
06/08/1998 00:00,,,,,,5,3.8,0.005,0.017,0.37,0.01, ,0.59,, ,4.6,2.54,110,78
07/08/1998 00:00,,,,,,,,0.003,,0.35,, ,0.61,, ,,,2800,
07/08/1998 00:00,,91,11.1,7.55,27.3,,6.7,0.004,,0.34,, ,0.62,, ,,,3600,
11/08/1998 00:00,,,,,,35,,0.014,0.086,0.32,0.06, ,0.78,, ,4.3,2.05,1200,1800
25/08/1998 00:00,,,,,,9,,0.005,0.021,0.19,0.03, ,0.46,, ,1.8,3.51,38,36
27/08/1998 00:00,,,,,,25,,0.007,0.04,0.21,0.04, ,0.54,, ,2.8,3.66,16,68
03/09/1998 00:00,,,,6.95,,26,,0.007,0.036,0.38,0.005, ,0.71,, ,3.9,4.04,36,150
08/09/1998 00:00,,,,,,7,,0.007,0.022,0.4,0.005, ,0.7,, ,0.7,4.04,170,190
23/09/1998 00:00,,,,,,8,,0.008,0.029,0.42,0.01, ,0.64,, ,2.5,4.08,41,120
24/09/1998 00:00,,,,,,11,,0.006,0.028,0.45,0.005, ,0.67,, ,1.4,4.31,44,330
29/09/1998 00:00,,,,,,7,,0.01,0.052,0.26,0.005, ,1.02,, ,2.3,4.21,300,5300
02/10/1998 00:00,,,,,,7,,0.01,0.038,0.36,0.03, ,0.9,, ,2.3,4.24,200,32
06/10/1998 00:00,,,,,,7,,0.006,0.018,0.42,0.01, ,0.79,, ,2.8,4.4,120,120
12/10/1998 00:00,,,,,,6,,0.007,0.027,0.39,0.02, ,0.9,, ,8.9,4.4,28,91
12/10/1998 00:00,,,,,,,,,,,, ,,, ,,,,
22/10/1998 00:00,,,,,,5,,0.008,0.019,0.23,0.03, ,0.86,, ,12.1,4.01,38,45
22/10/1998 00:00,,,,,,7,,0.007,0.02,0.23,0.03, ,0.84,, ,12.1,4.04,41,48
22/10/1998 00:00,,,,,,,,,,,, ,,, ,,,,
27/10/1998 00:00,,,,,,5,,0.004,0.019,0.19,0.02, ,0.61,, ,15.5,3.31,600,190
27/10/1998 00:00,,,,,,,,,,,, ,,, ,,,,
05/11/1998 00:00,,,,,,5,,0.004,0.016,0.08,0.01, ,0.52,, ,18.1,2.29,26,60
05/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
11/11/1998 00:00,,,,,,3,,0.004,0.022,0.03,0.005, ,0.42,, ,16.6,1.65,42,98
11/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
17/11/1998 00:00,,,,,,4,,0.004,0.014,0.02,0.005, ,0.41,, ,14.8,0.96,9,34
17/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
17/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
17/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
17/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
17/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
18/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
18/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
18/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
18/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
18/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
18/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
18/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
18/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
18/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
18/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
23/11/1998 00:00,,,,,,4,,0.004,0.017,0.005,0.02, ,0.57,, ,10.7,0.84,75,52
23/11/1998 00:00,,,,,,,,,,,, ,,, ,,,,
03/12/1998 00:00,,,,,,3,,0.008,0.019,0.02,0.01, ,0.35,, ,5.2,0.61,21,95
11/12/1998 00:00,,,,,,1,,0.004,0.013,0.005,0.005, ,0.355,, ,6.1,0.41,79,210
11/12/1998 00:00,,,,,,1,,0.718,0.704,1.4,0.03, ,1.85,, ,5,0.42,95,170
11/12/1998 00:00,,,,,,,,,,,, ,,, ,,,,
17/12/1998 00:00,,,,,,4,,0.002,0.013,0.005,0.005, ,0.29,, ,10.9,0.51,60,180
17/12/1998 00:00,,,,,,,,,,,, ,,, ,,,,
22/12/1998 00:00,,,,,,4,,0.004,0.015,0.005,0.005, ,0.3,, ,11.3,0.55,71,63
22/12/1998 00:00,,,,,,,,,,,, ,,, ,,,,
30/12/1998 00:00,,,,,,5,,0.004,0.016,0.005,0.005, ,0.31,, ,10.5,0.2,44,52
30/12/1998 00:00,,,,,,,,,,,, ,,, ,,,,
05/01/1999 00:00,,,,,,1,,0.003,0.009,0.005,0.01, ,0.27,, ,3.1,0.26,8,39
12/01/1999 00:00,,,,,,1,,0.008,0.018,0.005,0.005, ,0.32,, ,5,0.85,110,170
12/01/1999 00:00,,,,,,,,,,,, ,,, ,,,,
22/01/1999 00:00,,,,,,3,,0.004,0.014,0.01,0.01, ,0.29,, ,9.7,1.65,2600,3700
22/01/1999 00:00,,,,,,,,,,,, ,,, ,,,,
28/01/1999 00:00,,,,,,4,,0.004,0.023,0.005,0.005, ,0.31,, ,11.2,1.47,78,140
28/01/1999 00:00,,,,,,,,,,,, ,,, ,,,,
02/02/1999 00:00,,,,,,2,,0.002,0.016,0.005,0.005, ,0.28,, ,9.5,1.84,84,310
02/02/1999 00:00,,,,,,1,,0.002,0.015,0.005,0.005, ,0.3,, ,10.9,1.85,140,420
02/02/1999 00:00,,,,,,,,,,,, ,,, ,,,,
09/02/1999 00:00,,,,,,3,,0.005,0.019,0.01,0.02, ,0.31,, ,5.7,2.18,300,3400
09/02/1999 00:00,,,,,,,,,,,, ,,, ,,,,
15/02/1999 00:00,,,,,,1,,0.004,0.012,0.41,0.02, ,0.74,, ,8.4,1.59,50,76
15/02/1999 00:00,,,,,,1,,0.004,0.011,0.4,0.02, ,0.73,, ,8.9,1.58,38,82
15/02/1999 00:00,,,,,,,,,,,, ,,, ,,,,
22/02/1999 00:00,,,,,,2,,0.007,0.018,0.27,0.03, ,1,, ,10.5,1.19,17,80
22/02/1999 00:00,,,,,,,,,,,, ,,, ,,,,
02/03/1999 00:00,,,,,,2,2.8,0.004,0.018,0.13,0.02, ,0.52,, ,15.5,1.32,60,120
02/03/1999 00:00,,,,,,2,2.7,0.004,0.019,0.12,0.01, ,0.49,, ,15,1.21,50,86
02/03/1999 00:00,,,,,,,,,,,, ,,, ,,,,
09/03/1999 00:00,,,,,,4,,0.004,0.018,0.02,0.005, ,0.39,, ,15.3,0.88,120,93
09/03/1999 00:00,,,,,,,,,,,, ,,, ,,,,
17/03/1999 00:00,,,,,,2,,0.003,0.013,0.03,0.02, ,0.37,, ,9.1,0.53,40,65
17/03/1999 00:00,,,,,,,,,,,, ,,, ,,,,
24/03/1999 00:00,,,,,,1,,0.003,0.014,0.01,0.005, ,0.33,, ,10.5,0.72,89,110
24/03/1999 00:00,,,,,,,,,,,, ,,, ,,,,
31/03/1999 00:00,,,,,,1,,0.003,0.011,0.01,0.01, ,0.32,, ,11.1,0.05,110,170
31/03/1999 00:00,,,,,,,,,,,, ,,, ,,,,
06/04/1999 00:00,,,,,,3,,0.004,0.013,0.005,0.005, ,0.32,, ,25.5,0.05,110,200
06/04/1999 00:00,,,,,,,,,,,, ,,, ,,,,
13/04/1999 00:00,,,,,,1,,0.004,0.01,0.03,0.02, ,0.23,, ,6.4,0.99,41,70
13/04/1999 00:00,,,,,,1,,0.004,0.01,0.02,0.02, ,0.23,, ,6.6,0.98,44,80
13/04/1999 00:00,,,,,,,,,,,, ,,, ,,,,
22/04/1999 00:00,,,,,,6,,0.004,0.023,0.02,0.01, ,0.38,, ,8.4,1.55,70,1000
22/04/1999 00:00,,,,,,,,,,,, ,,, ,,,,
27/04/1999 00:00,,,,,,3,,0.004,0.013,0.04,0.01, ,0.35,, ,6.4,2,70,74
28/04/1999 00:00,,,,,,,,,,,, ,,, ,,,,
04/05/1999 00:00,,,,,,2,,0.003,0.012,0.05,0.01, ,0.27,, ,6.6,2.69,67,140
04/05/1999 00:00,,,,,,,,,,,, ,,, ,,,,
12/05/1999 00:00,,,,,,3,,0.003,0.009,0.1,0.03, ,0.3,, ,3.8,2.6,95,210
12/05/1999 00:00,,,,,,,,,,,, ,,, ,,,,
18/05/1999 00:00,,,,,,2,,0.005,0.01,0.13,0.01, ,0.39,, ,6.4,2.37,130,140
18/05/1999 00:00,,,,,,1,,0.004,0.011,0.14,0.01, ,0.37,, ,6.3,1.98,150,110
18/05/1999 00:00,,,,,,,,,,,, ,,, ,,,,
18/05/1999 00:00,,,,,,,,,,,, ,,, ,,,,
25/05/1999 00:00,,,,,,2,,0.004,0.009,0.49,0.01, ,0.69,, ,4.6,0.6,220,76
02/06/1999 00:00,8.86,,,7.06,,1,2.4,0.002,0.009,0.51,0.01, ,0.79,, ,3.3,0.64,67,1000
09/06/1999 00:00,,,,,,1,,0.002,0.009,0.47,0.01, ,0.7,, ,4.5,0.52,52,87
15/06/1999 00:00,,,,,,,,,,,, ,,, ,,,,
15/06/1999 00:00,,,,,,1,,0.003,0.01,0.39,0.01, ,0.71,, ,5.3,0.97,240,270
15/06/1999 00:00,,,,,,,,,,,, ,,, ,,,,
22/06/1999 00:00,,,,,,3,,0.003,0.011,0.33,0.02, ,0.71,, ,5,0.62,150,96
22/06/1999 00:00,,,,,,,,,,,, ,,, ,,,,
29/06/1999 00:00,,,,,,1,,0.003,0.005,0.28,0.01, ,0.48,, ,2.7,1.95,120,53
09/07/1999 00:00,,,,,,3,,0.003,0.009,0.23,0.005, ,0.4,, ,3.9,0.64,200,24
09/07/1999 00:00,,,,,,2,,0.008,0.018,0.54,0.01, ,0.78,, ,4.3,1.3,30,20
14/07/1999 00:00,,,,,,6,,0.004,0.016,0.22,0.02, ,0.49,, ,4.8,0.57,700,2200
15/07/1999 00:00,,,,,,,,0.004,,0.24,, ,0.42,, ,,,1200,
15/07/1999 00:00,,103.8,12.9,7.16,18.99,,13.8,0.003,,0.24,, ,0.42,, ,,,1000,
20/07/1999 00:00,,,,,,10,,0.015,0.05,0.54,0.06, ,0.92,, ,4.7,3.12,310,520
20/07/1999 00:00,,,,,,,,,,,, ,,, ,,,,
27/07/1999 00:00,,,,,,6,,0.014,0.04,0.4,0.4, ,0.85,, ,2.5,3,150,69
03/08/1999 00:00,,,,,,7,,0.009,0.023,0.48,0.02, ,0.74,, ,8,3.02,12,86
03/08/1999 00:00,,,,,,7,,0.011,0.023,0.54,0.03, ,0.68,, ,7.8,2.97,63,56
03/08/1999 00:00,,,,,,,,,,,, ,,, ,,,,
10/08/1999 00:00,,,,,,,,,,,, ,,, ,,,,
10/08/1999 00:00,,,,,,8,,0.009,0.031,0.42,0.01, ,0.82,, ,19.1,2.65,92,70
10/08/1999 00:00,,,,,,,,,,,, ,,, ,,,,
17/08/1999 00:00,,,,,,3,,0.009,0.021,0.34,0.01, ,0.71,, ,10,2.7,10,9
17/08/1999 00:00,,,,,,,,,,,, ,,, ,,,,
26/08/1999 00:00,,,,,,2,,0.007,0.015,0.34,0.01, ,0.7,, ,7.7,2.1,5,22
26/08/1999 00:00,,,,,,,,,,,, ,,, ,,,,
31/08/1999 00:00,,,,,,1,,0.008,0.019,0.33,0.01, ,0.65,, ,6.9,2.24,270,35
31/08/1999 00:00,,,,,,,,,,,, ,,, ,,,,
07/09/1999 00:00,,,,,,2,,0.008,0.016,0.34,0.01, ,0.66,, ,9.8,2.65,17,21
07/09/1999 00:00,,,,,,,,,,,, ,,, ,,,,
13/09/1999 00:00,,,,,,,,,,,, ,,, ,,,,
13/09/1999 00:00,,,,,,1,,0.007,0.015,0.32,0.01, ,0.65,, ,5.5,2.06,22,29
13/09/1999 00:00,,,,,,,,,,,, ,,, ,,,,
21/09/1999 00:00,,,,,,1,2.2,0.005,0.013,0.27,0.01, ,0.61,, ,2.7,1.91,21,42
21/09/1999 00:00,,,,,,,,,,,, ,,, ,,,,
27/09/1999 00:00,,,,,,1,,0.007,0.016,0.28,0.02, ,0.63,, ,4.2,1.88,370,550
27/09/1999 00:00,,,,,,1,,0.007,0.015,0.29,0.02, ,0.64,, ,4.3,2,400,600
27/09/1999 00:00,,,,,,,,,,,, ,,, ,,,,
06/10/1999 00:00,,,,,,1,,0.007,0.015,0.17,0.02, ,0.43,, ,5.2,2.83,100,210
06/10/1999 00:00,,,,,,,,,,,, ,,, ,,,,
11/10/1999 00:00,,,,,,,,,,,, ,,, ,,,,
11/10/1999 00:00,,,,,,2,,0.007,0.017,0.09,0.01, ,0.34,, ,8.4,2.53,110,54
11/10/1999 00:00,,,,,,,,,,,, ,,, ,,,,
20/10/1999 00:00,,,,,,1,,0.005,0.012,0.05,0.01, ,0.32,, ,5.3,2.1,170,410
20/10/1999 00:00,,,,,,,,,,,, ,,, ,,,,
25/10/1999 00:00,,90.6,18.7,7.23,23.6,,225,0.007,,0.36,, ,1.5,, ,11,,18000,
25/10/1999 00:00,,,,,,,,0.006,,0.37,, ,1.3,, ,11,,19000,
26/10/1999 00:00,,,,,,80,,0.011,0.081,0.23,0.02, ,0.59,, ,9.1,2.5,1400,3000
26/10/1999 00:00,,,,,,,,,,,, ,,, ,,,,
02/11/1999 00:00,,,,,,7,,0.013,0.03,0.24,0.04, ,0.71,, ,6.6,2.22,130,190
02/11/1999 00:00,,,,,,,,,,,, ,,, ,,,,
08/11/1999 00:00,,,,,,,,,,,, ,,, ,,,,
08/11/1999 00:00,,,,,,4,,0.006,0.023,0.27,0.01, ,0.67,, ,11.6,2.47,100,230
08/11/1999 00:00,,,,,,,,,,,, ,,, ,,,,
18/11/1999 00:00,,,,,,9,,0.011,0.032,0.21,0.02, ,0.63,, ,19.1,3.19,70,59
18/11/1999 00:00,,,,,,,,,,,, ,,, ,,,,
23/11/1999 00:00,,,,,,1,,0.0103,0.0226,0.19,0.03, ,0.56,, ,4.2,3.08,40,61
23/11/1999 00:00,,,,,,,,,,,, ,,, ,,,,
01/12/1999 00:00,,,,,,1,,0.01,0.021,0.17,0.01, ,0.66,, ,5.4,2.59,44,39
01/12/1999 00:00,,,,,,1,,0.01,0.021,0.17,0.01, ,0.62,, ,5.2,2.68,27,21
01/12/1999 00:00,,,,,,,,,,,, ,,, ,,,,
06/12/1999 00:00,,,,,,3,,0.006,0.018,0.11,0.02, ,0.45,, ,5.3,2.32,48,70
06/12/1999 00:00,,,,,,,,,,,, ,,, ,,,,
13/12/1999 00:00,,,,,,,,,,,, ,,, ,,,,
13/12/1999 00:00,,,,,,1,,0.007,0.017,0.08,0.01, ,0.42,, ,6.2,2.25,100,74
13/12/1999 00:00,,,,,,,,,,,, ,,, ,,,,
20/12/1999 00:00,,,,,,3,,0.0078,0.0213,0.04,0.04, ,0.62,, ,8.7,2.48,51,76
20/12/1999 00:00,,,,,,,,,,,, ,,, ,,,,
29/12/1999 00:00,,,,,,7,,0.006,0.029,0.14,0.05, ,0.47,, ,9.8,2.84,150,86
29/12/1999 00:00,,,,,,,,,,,, ,,, ,,,,
05/01/2000 00:00,,,,,,3,,0.002,0.01,0.01,0.02, ,0.3,, ,8.2,2.44,94,180
05/01/2000 00:00,,,,,,3,,0.002,0.01,0.01,0.01, ,0.28,, ,8.2,2.47,120,160
05/01/2000 00:00,,,,,,,,,,,, ,,, ,,,,
11/01/2000 00:00,,,,,,,,,,,, ,,, ,,,,
11/01/2000 00:00,,,,,,2,,0.0047,0.0142,0.02,0.02, ,0.29,, ,5.7,2.05,58,46
17/01/2000 00:00,,,,7.88,,1,,0.014,0.021,0.01,0.02, ,0.32,, ,6.8,1.4,41,140
17/01/2000 00:00,,,,,,,,,,,, ,,, ,,,,
27/01/2000 00:00,,,,,,3,,0.0079,0.0154,0.01,0.02, ,0.3,, ,6.1,1.75,200,300
02/02/2000 00:00,,,,,,1,,0.006,0.013,0.005,0.02, ,0.41,, ,4.5,1.17,260,75
02/02/2000 00:00,,,,,,,,,,,, ,,, ,,,,
10/02/2000 00:00,,,,,,,,,,,, ,,, ,,,,
10/02/2000 00:00,,,,,,,,,,,, ,,, ,,,,
10/02/2000 00:00,,,,,,1,,,,,, ,,, ,7.1,1.11,,
10/02/2000 00:00,,,,,,,,,,,, ,,, ,,,,
16/02/2000 00:00,,,,,,1,,0.005,0.013,0.01,0.02, ,0.27,, ,3.2,1.88,39,110
16/02/2000 00:00,,,,,,,,,,,, ,,, ,,,,
22/02/2000 00:00,,,,,,3,,0.002,0.01,0.01,0.01, ,0.29,, ,6.4,1.45,48,56
22/02/2000 00:00,,,,,,,,,,,, ,,, ,,,,
01/03/2000 00:00,,,,,,1,,0.012,0.02,0.01,0.02, ,0.37,, ,4.6,1.46,72,70
01/03/2000 00:00,,,,,,,,,,,, ,,, ,,,,
07/03/2000 00:00,5,58.5,22.9,7.42,262,2,2.95,0.012,0.017,0.01,0.02, ,0.27,, ,4.45,2.28,280,310
07/03/2000 00:00,,,,,,,,,,,, ,,, ,,,,
09/03/2000 00:00,,,,,,,,0.002,,0.019,, ,0.26,, ,,,85,
09/03/2000 00:00,,89.9,24.8,7.5,23.8,,3.83,0.002,,0.018,, ,0.26,, ,,,90,
15/03/2000 00:00,,,,,,,,,,,, ,,, ,,,,
15/03/2000 00:00,6.1,70.4,22.15,6.56,188,3,2.8,0.013,0.016,0.04,0.03, ,0.7,, ,2.51,4.38,130,230
15/03/2000 00:00,,,,,,,,,,,, ,,, ,,,,
23/03/2000 00:00,8.44,92,19.2,6.19,124,7,14.3,,,,, ,,, ,1.9,3.7,,
23/03/2000 00:00,,,,,,,,,,,, ,,, ,,,,
30/03/2000 00:00,8.7,99.9,22.06,7.53,265,3,4,0.01,0.02,0.38,0.01, ,0.73,, ,11,2.4,36,67
30/03/2000 00:00,,,,,,,,,,,, ,,, ,,,,
04/04/2000 00:00,7.88,90.2,21.9,6.89,316,1,2.45,0.011,0.015,0.43,0.02, ,0.7,, ,6.6,2.29,44,82
04/04/2000 00:00,,,,,,,,,,,, ,,, ,,,,
11/04/2000 00:00,,,,,,,,,,,, ,,, ,,,,
11/04/2000 00:00,7.1,78.9,20.06,7.19,335,2,3.11,0.011,0.014,0.38,0.03, ,0.64,, ,5.6,3.07,150,62
11/04/2000 00:00,,,,,,,,,,,, ,,, ,,,,
18/04/2000 00:00,5.3,59.3,20.66,7.17,269,1,1.97,0.009,0.014,0.32,0.03, ,0.59,, ,3,3.24,98,78
18/04/2000 00:00,,,,,,,,,,,, ,,, ,,,,
26/04/2000 00:00,7.75,83.1,19.1,6.76,323,2,2.98,0.004,0.007,0.24,0.02, ,0.51,, ,2.5,2.67,120,160
26/04/2000 00:00,,,,,,,,,,,, ,,, ,,,,
03/05/2000 00:00,7.7,90.1,19.4,7.08,265,1,2.94,0.009,0.017,0.19,0.03, ,0.56,, ,2.9,2.74,340,1500
03/05/2000 00:00,,,,,,,,,,,, ,,, ,,,,
10/05/2000 00:00,6.4,67,18.3,6.73,287,1,3.41,0.006,0.01,0.19,0.01, ,0.43,, ,3.1,2.77,120,160
10/05/2000 00:00,6.4,67,18.3,6.73,287,1,3.41,,,,, ,,, ,2.9,3.89,,
17/05/2000 00:00,5.54,55.3,17,6.8,295,1,1.94,0.007,0.011,0.18,0.01, ,0.44,, ,2.3,3.07,71,200
17/05/2000 00:00,,,,,,,,,,,, ,,, ,,,,
24/05/2000 00:00,9.68,97.2,16.8,7.4,309,1,2.23,0.005,0.009,0.17,0.01, ,0.56,, ,2.5,2.99,58,210
24/05/2000 00:00,,,,,,,,,,,, ,,, ,,,,
30/05/2000 00:00,7.7,72.6,12.28,7.79,280,1,1.35,0.005,0.009,0.17,0.01, ,0.36,, ,2.2,2.66,80,114
30/05/2000 00:00,,,,,,,,,,,, ,,, ,,,,
06/06/2000 00:00,9.7,91.5,12.17,7.54,296,1,1.52,0.007,0.012,0.18,0.01, ,0.43,, ,2.5,2.99,89,140
06/06/2000 00:00,,,,,,,,,,,, ,,, ,,,,
14/06/2000 00:00,8.5,78.7,11.6,8.03,275,1,1.1,0.005,0.008,0.19,0.01, ,0.46,, ,2.9,3.01,26,53
14/06/2000 00:00,,,,,,,,,,,, ,,, ,,,,
21/06/2000 00:00,8.9,84.9,12.5,7.4,383,1,2.2,,,,, ,,, ,3.4,2.39,,
21/06/2000 00:00,,,,,,,,,,,, ,,, ,,,,
27/06/2000 00:00,10.5,99.3,12.54,7.61,291,2,2.78,0.006,0.015,0.24,0.01, ,0.46,, ,3.4,3.16,57,62
27/06/2000 00:00,,,,,,,,,,,, ,,, ,,,,
03/07/2000 00:00,13.65,133.3,14,7.16,322,1,1.66,0.007,0.008,0.27,0.01, ,0.46,, ,2.7,1.97,100,52
03/07/2000 00:00,13.65,133.3,14,7.16,322,1,1.66,,,,, ,,, ,2.5,1.97,,
03/07/2000 00:00,,,,,,,,,,,, ,,, ,,,,
11/07/2000 00:00,11.7,114.7,14.17,7.79,284,2,2.1,0.003,0.011,0.28,0.005, ,0.49,, ,3.6,2.7,62,93
11/07/2000 00:00,,,,,,,,,,,, ,,, ,,,,
18/07/2000 00:00,10.6,101.5,13.3,7.52,449,1,1.27,0.006,0.014,0.24,0.01, ,0.87,, ,3.4,2.15,34,39
18/07/2000 00:00,10.6,101.5,13.28,7.52,449,,30.7,,,,, ,,, ,,,,
18/07/2000 00:00,,,,,,,,,,,, ,,, ,,,,
25/07/2000 00:00,10.38,97.2,11.2,7.95,268,2,1.91,0.008,0.013,0.23,0.01, ,0.46,, ,5.05,2.37,310,290
25/07/2000 00:00,,,,,,,,,,,, ,,, ,,,,
01/08/2000 00:00,10.46,99.2,12.1,7.75,252,1,1.45,0.005,0.008,0.23,0.02, ,0.44,, ,2.1,2.11,10,7
01/08/2000 00:00,,,,,,,,,,,, ,,, ,,,,
08/08/2000 00:00,10.8,102.2,12.55,7.62,260,1,2.66,,,,, ,,, ,4.8,2.33,,
08/08/2000 00:00,,,,,,,,,,,, ,,, ,,,,
15/08/2000 00:00,10.9,103.2,12.5,7.61,254,1,3.03,0.005,0.012,0.2,0.01, ,0.44,, ,8.13,2.39,25,29
15/08/2000 00:00,,,,,,,,,,,, ,,, ,,,,
22/08/2000 00:00,13.2,127.2,13.6,8.32,248,2,2.12,0.004,0.013,0.14,0.02, ,0.4,, ,8.37,1.99,32,24
22/08/2000 00:00,,,,,,,,,,,, ,,, ,,,,
29/08/2000 00:00,11.8,112.4,13.2,8.67,263,3,2.7,0.007,0.012,0.09,0.01, ,0.37,, ,17.7,2.06,27,24
29/08/2000 00:00,,,,,,,,,,,, ,,, ,,,,
07/09/2000 00:00,10.79,104.8,13.5,7.45,279,3,3.45,,,,, ,,, ,9.7,2.01,,
07/09/2000 00:00,,,,,,,,,,,, ,,, ,,,,
12/09/2000 00:00,11.2,119.3,18.2,8,230,1,2.1,0.006,0.015,0.02,0.01, ,0.31,, ,6.33,1.81,120,130
12/09/2000 00:00,,,,,,,,,,,, ,,, ,,,,
