ID,X,Y,Z
7528,291242.3789,6283582.443,-4.611251831
7529,291222.7494,6283632.935,-1.572789907
7530,298109.4236,6276057.972,-3.106535912
7531,291170.6718,6283489.177,-4.048634052
7532,291149.7435,6283542.701,-4.762717247
7533,291128.4089,6283593.162,-1.300760984
7534,298132.0549,6276013.414,-3.427172184
7535,291079.7599,6283452.708,-4.035283566
7536,291060.0438,6283504.205,-5.644034386
7537,291039.8882,6283552.794,-1.43664968
7538,298154.2486,6275967.334,-3.441375971
7539,290988.9742,6283415.912,-4.129537106
7540,290970.8641,6283463.772,-6.868602753
7541,290952.358,6283508.718,-2.337159872
7542,298172.199,6275920.925,-3.43687892
7543,290903.1824,6283377.536,-4.025670052
7544,290884.2694,6283421.451,-6.267813683
7545,290865.1011,6283462.571,-3.082565546
7546,298182.5101,6275872.667,-3.12204504
7547,290811.9651,6283333.887,-3.734471083
7548,290793.6512,6283375.783,-5.472122669
7549,290775.0239,6283415.092,-4.346953869
7550,298184.4293,6275822.81,-3.151230812
7551,290718.9095,6283287.346,-3.696470976
7552,290701.8582,6283329.512,-6.625683308
7553,290684.5329,6283368.973,-4.118583679
7554,298182.3931,6275771.862,-3.480211735
7555,290631.5139,6283240.826,-3.366972446
7556,290613.292,6283284.079,-7.799556732
7557,290594.9369,6283324.449,-3.607531786
7558,298179.635,6275721.423,-2.795830011
7559,290549.6083,6283182.047,-2.721959114
7560,290528.1228,6283230.767,-8.243385315
7561,290506.7286,6283276.25,-2.617159128
7562,298174.6622,6275671.719,-2.930474043
7563,290473.5766,6283122.021,-3.849282265
7564,290447.3305,6283176.074,-7.300082207
7565,290421.6281,6283226.374,-2.620489836
7566,298171.4669,6275620.961,-2.614511967
7567,290400.8048,6283056.842,-5.294777393
7568,290370.1996,6283115.791,-5.892753601
7569,290340.3812,6283170.781,-2.631253719
7570,298172.5881,6275572.602,-2.60428977
7571,290339.8771,6282977.681,-4.995497227
7572,290307.2756,6283040.344,-5.012586594
7573,290275.7161,6283098.668,-2.569724321
7574,298175.5815,6275526.795,-2.318483114
7575,290284.4976,6282894.389,-4.121760845
7576,290252.6037,6282956.779,-4.626634598
7577,290221.7242,6283014.884,-2.433549404
7578,298183.3161,6275488.656,-3.230067968
7579,290231.9273,6282808.905,-3.757859945
7580,290199.0881,6282871.794,-4.583174706
7581,290167.5279,6282930.044,-2.548135996
7582,298202.2834,6275453.917,-3.00356102
7583,290183.5408,6282724.223,-3.859433651
7584,290148.4379,6282787.483,-4.427055836
7585,290114.784,6282846.112,-1.955420494
7586,298231.2858,6275429.255,-2.390585661
7587,290130.588,6282641.278,-4.188309193
7588,290095.0028,6282704.066,-4.20463419
7589,290060.9817,6282762.17,-1.559578776
7590,298266.2957,6275412.517,-3.610469818
7591,290077.635,6282558.333,-4.203743458
7592,290041.5684,6282620.652,-3.989006519
7593,290007.1787,6282678.226,-1.586302042
7594,298303.7009,6275400.11,-3.34610796
7595,290019.8545,6282478.323,-4.322609425
7596,289985.5979,6282539.044,-3.860971928
7597,289952.8962,6282595.176,-1.450685501
7598,298341.2596,6275388.57,-2.950340986
7599,289959.4924,6282403.646,-3.987000465
7600,289926.1679,6282461.429,-3.773830175
7601,289894.5402,6282514.526,-1.583765626
7602,298378.7751,6275376.008,-3.158869028
7603,289898.6102,6282329.417,-2.891915798
7604,289864.4871,6282385.661,-3.635730267
7605,289832.0954,6282437.396,-1.626374841
7606,298416.2246,6275363.583,-2.083812237
7607,289834.1528,6282252.928,-2.770115376
7608,289799.8582,6282309.314,-3.614049435
7609,289767.4116,6282361.051,-1.474244833
7610,298453.7057,6275350.292,-2.614635706
7611,289767.3386,6282181.881,-3.096004725
7612,289734.1824,6282236.265,-3.555217981
7613,289702.8264,6282286.126,-1.169977188
7614,298486.2758,6275331.643,-3.019202948
7615,289694.1369,6282115.388,-3.623463154
7616,289662.5514,6282167.464,-3.491275549
7617,289632.7296,6282215.083,-2.417314768
7618,298508.7259,6275301.159,-2.58860755
7619,289619.6213,6282050.44,-4.362713814
7620,289586.6876,6282103.363,-3.44393611
7621,289555.7026,6282151.647,-4.264171124
7622,298519.5759,6275263.529,-2.008277655
7623,289547.587,6281985.814,-4.281621933
7624,289515.5805,6282038.131,-3.595350266
7625,289485.4557,6282085.897,-3.430235863
7626,298521.1829,6275224.485,-2.897949219
7627,298547.1376,6275214.7,-1.002877355
7628,289469.3721,6281926.093,-3.613276958
7629,289439.2541,6281974.62,-3.827608109
7630,289411.0061,6282018.691,-3.191897392
7631,298515.9579,6275185.98,-2.068935156
7632,298579.205,6275186.575,-2.06077981
7633,289382.266,6281871.33,-4.282039642
7634,289354.1107,6281918.358,-3.976540804
7635,289327.6017,6281961.162,-1.922305822
7636,298505.9951,6275147.749,-2.617130041
7637,298623.345,6275170.067,-2.350383997
7638,289305.5096,6281818.986,-4.351810932
7639,289274.3182,6281865.456,-4.144442558
7640,289245.3356,6281907.284,-2.997124434
7641,298493.2251,6275110.013,-2.865822792
7642,298658.9692,6275184.65,-2.446124792
7643,289229.3115,6281766.579,-4.696205139
7644,289195.1716,6281810.416,-4.36479187
7645,289163.344,6281850.096,-4.315620422
7646,298479.2004,6275073.007,-2.646233082
7647,298673.5458,6275216.853,-2.009923935
7648,289134.7505,6281710.009,-4.651823521
7649,289105.2264,6281753.167,-4.588771343
7650,289077.6389,6281792.197,-4.40080595
7651,298465.5397,6275036.268,-2.15963912
7652,298684.4994,6275249.403,-1.679800391
7653,289051.5076,6281656.192,-4.733651638
7654,289020.5116,6281700.124,-4.764651299
7655,288991.8017,6281739.526,-3.71362257
7656,298454.3772,6274999.178,-2.389889717
7657,298701.4889,6275281.617,-1.682551503
7658,288975.4854,6281600.552,-3.926020622
7659,288941.4358,6281644.802,-3.908823013
7660,288909.8861,6281684.598,-2.163524628
7661,298449.8001,6274959.513,-2.075387955
7662,298726.9888,6275306.877,-2.104298592
7663,288891.9427,6281544.46,-2.446545839
7664,288859.1117,6281587.753,-2.690245152
7665,288828.7583,6281626.57,-1.045443177
7666,298454.4105,6274920.446,-2.467304945
7667,298767.8781,6275302.047,-1.916150212
7668,288810.8039,6281490.988,-1.93933475
7669,288777.8975,6281531.993,-2.230240107
7670,288747.5596,6281568.624,-1.924552798
7671,298465.0207,6274882.441,-2.176865339
7672,298810.9071,6275267.313,-1.769334555
7673,288732.9134,6281435.213,-2.336073875
7674,288698.6053,6281474.92,-3.205722332
7675,288667.0363,6281510.319,-3.079484463
7676,298478.7729,6274845.231,-2.185675383
7677,298851.9889,6275227.723,-1.551819324
7678,288653.7293,6281377.28,-3.511083364
7679,288618.6676,6281416.675,-4.441009045
7680,288586.4507,6281451.75,-4.611795425
7681,298494.6619,6274809.613,-1.906023145
7682,298897.8031,6275191.554,-1.279819608
7683,288572.3516,6281320.302,-4.456754684
7684,288537.5352,6281359.052,-4.978975773
7685,288505.5983,6281393.465,-4.958975792
7686,298513.3666,6274774.004,-1.770032048
7687,298944.8462,6275160.6,-1.558171749
7688,288493.3958,6281262.935,-4.395342827
7689,288457.4892,6281301.042,-4.911159039
7690,288424.6501,6281334.766,-3.968249798
7691,298532.4251,6274738.205,-2.060472965
7692,298994.3221,6275131.67,-1.411615729
7693,288415.8257,6281203.572,-4.53836441
7694,288378.5226,6281242.011,-4.815299511
7695,288344.4395,6281276.005,-2.157123327
7696,298550.2142,6274701.911,-2.376883984
7697,299049.6032,6275110.135,-1.238230348
7698,288334.4872,6281145.868,-4.943140507
7699,288297.4266,6281183.999,-5.187139511
7700,288263.6329,6281217.637,-2.324569225
7701,298568.8906,6274665.843,-1.786980152
7702,299102.1717,6275101.061,-1.027948856
7703,288251.3546,6281087.634,-5.123780251
7704,288215.1163,6281125.6,-5.371571541
7705,288182.0777,6281159.035,-2.49353528
7706,298592.0595,6274633.544,-1.87974596
7707,299151.9564,6275085.123,-0.94814682
7708,288169.5924,6281031.498,-5.073217392
7709,288133.5384,6281068.774,-5.941018105
7710,288100.7697,6281101.463,-2.933291197
7711,298621.513,6274606.807,-1.983621478
7712,299179.236,6275048.885,-1.128908634
7713,288086.0851,6280973.74,-4.859762669
7714,288050.8386,6281010.864,-5.882984638
7715,288018.7579,6281043.41,-3.365864038
7716,298653.3389,6274579.664,-2.086148024
7717,299180.6358,6275005.685,-0.780593872
7718,288006.8399,6280915.905,-4.508532524
7719,287970.3975,6280953.141,-5.857760906
7720,287937.4149,6280985.593,-3.52361083
7721,298680.508,6274550.803,-2.109606028
7722,299166.1868,6274966.875,-0.978849649
7723,287932.9175,6280866.065,-4.715319157
7724,287893.3368,6280899.981,-6.197095871
7725,287857.6132,6280929.424,-4.214829922
7726,298705.8381,6274519.208,-2.173162699
7727,299142.1058,6274941.016,-0.721122086
7728,287852.3466,6280809.018,-4.724276543
7729,287812.1055,6280842.282,-7.073242188
7730,287775.7207,6280871.165,-4.909087658
7731,298730.7376,6274485.786,-2.446858168
7732,299114.6088,6274919.164,-1.563049316
7733,287774.9453,6280739.939,-4.626149654
7734,287732.584,6280778.035,-7.841459274
7735,287694.3961,6280811.097,-5.179207325
7736,298754.9839,6274454.597,-1.986934185
7737,299095.553,6274894.944,-1.117974997
7738,287700.1217,6280675.965,-4.543803215
7739,287655.1055,6280717.1,-7.7000947
7740,287614.6519,6280752.749,-3.172174454
7741,298781.7535,6274412.665,-2.039265633
7742,299088.8886,6274860.21,-1.263681412
7743,287631.5431,6280605.852,-4.32324934
7744,287584.7103,6280644.512,-5.987165451
7745,287542.7824,6280677.813,-4.138915539
7746,287507.8373,6280694.343,-1.500332952
7747,298802.1914,6274363.407,-1.575895786
7748,299100.024,6274814.438,-1.395234227
7749,287577.4632,6280524.317,-4.427439213
7750,287532.6729,6280560.713,-4.363088131
7751,287492.4252,6280592.079,-3.709122658
7752,287444.68,6280647.608,-1.499968052
7753,287454.4127,6280602.893,-1.176167488
7754,298809.2158,6274313.429,-1.12991178
7755,299135.9826,6274768.231,-1.03551805
7756,287526.0581,6280446.41,-3.731425285
7757,287483.8193,6280479.207,-4.033251762
7758,287445.8019,6280507.427,-3.354495287
7759,287401.1394,6280542.846,-1.500007391
7760,287365.126,6280593.965,-1.5
7761,298797.1836,6274272.048,-0.832519591
7762,299185.1896,6274733.445,-1.344002008
7763,287478.7588,6280370.483,-2.771499872
7764,287434.0021,6280399.265,-2.385967731
7765,287393.4546,6280425.022,-4.652501106
7766,287338.1973,6280478.667,-1.500000358
7767,287288.1905,6280539.257,-1.5
7768,298758.47,6274258.104,-1.648709774
7769,299241.3584,6274705.657,-1.095229149
7770,287439.6835,6280291.265,-2.513403654
7771,287390.4072,6280317.031,-2.047724247
7772,287345.5427,6280340.881,-4.039168835
7773,287265.6079,6280422.892,-1.5
7774,287295.408,6280353.78,-1.100034118
7775,287212.4977,6280481.475,-1.5
7776,298703.8538,6274272.447,-2.044059038
7777,299296.6621,6274691.277,-0.56115669
7778,287405.3605,6280207.71,-2.232591152
7779,287349.0888,6280227.65,-1.809076667
7780,287297.3501,6280247.036,-3.068145514
7781,287239.1547,6280288.104,-1.095267177
7782,287181.003,6280367.588,-1.5
7783,287141.1022,6280420.732,-1.5
7784,298652.0135,6274281.216,-2.274199009
7785,299347.3349,6274668.398,-0.96317941
7786,287368.952,6280128.218,-2.01481986
7787,287308.793,6280145.597,-1.3433007
7788,287252.9141,6280163.474,-1.995128155
7789,287175.2652,6280230.96,-1.499997497
7790,287205.7047,6280177.21,-1.019369721
7791,287116.9415,6280301.698,-1.5
7792,287073.936,6280359.088,-1.5
7793,298599.0333,6274265.649,-1.505530119
7794,299378.7998,6274632.783,-0.455630034
7795,287326.5557,6280053.328,-1.678734303
7796,287264.9989,6280073.296,-1.334563851
7797,287207.1901,6280094.329,-1.725047946
7798,287157.9552,6280131.798,-1.026760817
7799,287126.6957,6280179.863,-1.499990463
7800,287060.9703,6280260.86,-1.5
7801,287062.5487,6280188.812,-1.5
7802,287014.5039,6280283.264,-1.5
7803,298559.8554,6274233.063,-2.560045242
7804,299401.4185,6274588.115,-0.651478231
7805,287282.0704,6279984.629,-1.408939958
7806,287222.7218,6280012.429,-1.442526698
7807,287166.6073,6280041.664,-1.176350236
7808,287108.3897,6280085.172,-1.034204006
7809,287061.1207,6280125.227,-1.5
7810,286992.9578,6280193.893,-1.5
7811,287020.9198,6280109.846,-1.5
7812,298528.3647,6274192.145,-2.120876074
7813,299410.3292,6274542.844,-1.039337158
7814,287234.061,6279922.472,-1.263406038
7815,287185.8966,6279958.41,-1.185363889
7816,287140.6234,6279996.153,-0.872841001
7817,287082.2562,6280042.689,-1.020034909
7818,298502.3717,6274149.767,-1.368480682
7819,299415.7838,6274494.115,-1.403898001
7820,287182.6176,6279864.762,-1.092237711
7821,287146.03,6279899.536,-0.852304995
7822,287112.0591,6279936.697,-0.643226504
7823,298478.2185,6274104.343,-2.083260059
7824,299421.1084,6274444.737,-0.439263463
7825,287133.5756,6279804.662,-1.09266305
7826,287101.1626,6279835.039,-1.161401033
7827,287071.0138,6279867.664,-0.979557633
7828,298457.3563,6274058.05,-2.291312933
7829,299422.4042,6274392.713,-0.79173708
7830,287088.8775,6279741.76,-1.067230582
7831,287056.689,6279770.57,-1.590422034
7832,287026.4769,6279801.47,-1.880933762
7833,298449.6391,6274011.205,-2.147238731
7834,299420.2645,6274344.566,-1.194010019
7835,287048.786,6279675.624,-1.00744462
7836,287016.37,6279703.147,-0.850826979
7837,286985.6274,6279732.605,-1.438931227
7838,298460.001,6273966.71,-2.315564394
7839,299414.3298,6274296.896,-1.098957896
7840,287015.975,6279605.142,-1.001400232
7841,286981.1868,6279632.467,-0.333723009
7842,286947.7583,6279661.572,-1.133510113
7843,298492.8373,6273921.199,-1.090968609
7844,299394.6836,6274259.928,-0.134685442
7845,286985.0031,6279534.606,-0.996106029
7846,286946.7421,6279562.28,-0.00532903
7847,286909.5437,6279591.593,-0.943885684
7848,298529.9101,6273865.487,-1.144808054
7849,299360.7184,6274227.119,-0.559111476
7850,286950.6413,6279465.615,-0.665608525
7851,286910.0284,6279493.166,-0.212404013
7852,286870.175,6279522.221,-0.447151452
7853,298539.0519,6273802.352,-0.480673671
7854,299331.0436,6274192.604,-0.376617998
7855,286914.9163,6279397.163,-0.727703929
7856,286873.1745,6279423.981,-0.452416033
7857,286831.8893,6279452.154,-0.319291681
7858,298520.2982,6273740.527,-2.003760099
7859,299311.3641,6274150.02,-0.956505775
7860,286879.1007,6279328.623,-0.789361954
7861,286836.9456,6279354.321,-0.619781017
7862,286794.9474,6279381.226,-0.095381074
7863,298490.4163,6273683.309,-2.987596273
7864,299305.9688,6274105.319,-0.522406459
7865,286844.0745,6279263.481,-0.841406703
7866,286801.4829,6279287.498,-0.642561018
7867,286758.8711,6279312.554,0.005641132
7868,298453.0495,6273628.528,-0.743470609
7869,299317.8617,6274057.001,-0.541639745
7870,286810.5539,6279201.951,-0.888417065
7871,286768.5806,6279223.057,-0.248278067
7872,286726.6063,6279245.268,0.024792932
7873,298408.1743,6273578.866,-2.250058889
7874,299345.1869,6274012.392,-0.470451295
7875,286780.9057,6279137.86,-0.969636738
7876,286740.3883,6279155.835,-0.054567043
7877,286699.9009,6279174.968,-0.010366119
7878,298362.6227,6273536.709,-2.37621665
7879,299381.1507,6273971.269,-0.219892308
7880,286757.9958,6279070.033,-0.962825716
7881,286717.974,6279085.789,-0.116183035
7882,286678.0131,6279102.757,-0.066075139
7883,298310.8212,6273497.818,-1.656001449
7884,299416.8232,6273930.604,-0.768757403
7885,286736.2217,6279004.91,-0.816099763
7886,286699.0259,6279018.005,-0.359667063
7887,286661.9288,6279032.423,-0.140529096
7888,298256.8832,6273467.615,-1.502491117
7889,299432.5839,6273882.909,-0.187481239
7890,286705.6005,6278937.916,-0.568356097
7891,286675.3256,6278946.346,-0.550384998
7892,286645.2073,6278956.16,-0.224068642
7893,298197.0381,6273442.188,-1.608576179
7894,299416.5829,6273831.271,-0.605053902
7895,286675.8803,6278860.466,-0.292011857
7896,286648.4992,6278865.583,-0.763077021
7897,286621.3037,6278872.046,-0.295365006
7898,298137.2535,6273421.261,-1.699573994
7899,299375.6271,6273789.242,-0.613102973
7900,286668.3941,6278792.045,-0.057296049
7901,286636.8922,6278796.393,-1.23735404
7902,286605.5879,6278801.425,-0.350880325
7903,286557.8609,6278809.351,-0.179430857
7904,298077.9504,6273403.159,-1.718894005
7905,299327.429,6273755.152,-0.171746641
7906,286670.4024,6278723.506,-0.707237005
7907,286632.8409,6278728.246,-0.893186986
7908,286595.2625,6278732.634,-1.140014529
7909,286487.1223,6278820.136,0.101557024
7910,298018.4972,6273387.41,-1.626001954
7911,299285.0032,6273710.009,-0.311116755
7912,286669.2667,6278649.591,-0.58115238
7913,286626.7259,6278655.005,-0.839116991
7914,286584.1683,6278660.134,-0.848811328
7915,286416.9703,6278824.95,0.369934022
7916,297959.096,6273372.164,-1.928145051
7917,299255.8518,6273653.431,-0.576052904
7918,286664.0784,6278575.121,-0.246743947
7919,286620.1644,6278580.889,-0.820236981
7920,286576.2377,6278586.431,-0.690862298
7921,286350.4832,6278811.973,0.395974994
7922,297900.6383,6273353.873,-1.526757002
7923,299238.6289,6273594.351,-0.333320141
7924,286655.3652,6278500.789,1.75
7925,286612.1667,6278506.705,1.75
7926,286568.961,6278512.459,1.75
7927,286291.6839,6278778.311,0.018873069
7928,297845.1297,6273327.989,-1.536805153
7929,299227.151,6273535.098,-0.467877686
7930,286644.1475,6278426.92,1.75
7931,286603.4796,6278432.774,1.75
7932,286562.8107,6278438.532,1.75
7933,286236.1589,6278735.567,-0.330631971
7934,297795.1728,6273294.532,-1.636667013
7935,286631.0602,6278353.422,1.75
7936,286594.6043,6278359.01,1.75
7937,286558.1526,6278364.566,1.75
7938,286177.0372,6278696.545,-0.439904988
7939,297747.5752,6273257.397,-1.52166605
7940,286590.3101,6278271.786,1.75
7941,286572.67,6278292.593,1.75
7942,286535.6731,6278281.306,1.75
7943,286496.5667,6278288.806,1.75
7944,286116.6544,6278660.087,-0.561073005
7945,297701.46,6273218.546,-1.421589971
7946,286532.8874,6278192.238,1.100606918
7947,286493.6812,6278201.068,1.75
7948,286455.4403,6278212.327,1.75
7949,286436.7667,6278286.167,-1
7950,286410.8,6278237.867,-0.999997199
7951,286056.4961,6278623.337,-0.718131006
7952,297657.8789,6273176.978,-1.107776999
7953,286477.9595,6278114.142,0.900448799
7954,286446.4231,6278123.433,1.749991536
7955,286413.0524,6278135.743,1.75
7956,286343.1191,6278187.232,-1
7957,285996.1988,6278584.749,-0.745713472
7958,297619.4305,6273130.917,-1.207774997
7959,286423.9472,6278032.332,0.800018251
7960,286398.3075,6278043.295,1.749928474
7961,286370.4477,6278058.347,1.75
7962,286288.5917,6278113.017,-1
7963,286318.425,6278062.05,-0.999967873
7964,286209.4793,6278114.8,-1
7965,297587.0636,6273079.793,-1.358222961
7966,286373.984,6277949.181,0.600705564
7967,286350.2235,6277964.411,1.749984741
7968,286322.4971,6277980.813,1.75
7969,286286.9837,6278010.763,-0.999980927
7970,286180.1743,6278046.7,-1
7971,286223.4908,6277967.995,-1
7972,286100.1424,6278021.039,-1
7973,297559.1806,6273026.156,-1.328004003
7974,286333.341,6277878.997,1.099991322
7975,286306.967,6277903.133,1.749979615
7976,286302.852,6277864.933,0.600020111
7977,286268.4175,6277904.189,1.75
7978,286145.6359,6277898.52,-1
7979,286007.8641,6277964.661,-1
7980,286034.5987,6277891.35,-1
7981,286082.5607,6277859.493,-1
7982,297533.8457,6272971.268,-1.414497018
7983,286260.1566,6277794.573,-0.599995434
7984,286080.3653,6277803.707,-1
7985,285920.0366,6277904.708,-1
7986,285984.0719,6277845.446,-1
7987,286019.7655,6277776.1,-1
7988,297509.5276,6272916.005,-1.365648031
7989,286212.0883,6277714.21,0.899995625
7990,285882.5893,6277853.527,-1
7991,285918.9615,6277799.091,-1
7992,285819.9542,6277826.714,-1
7993,285955.5783,6277750.423,-1
7994,285935.4413,6277703.97,-1
7995,297484.528,6272860.901,-1.318554997
7996,286156.1921,6277628.347,0.5
7997,285859.1377,6277772.457,-1
7998,285860.0831,6277709.314,-1
7999,285742.5988,6277776.472,-1
8000,285776.958,6277713.181,-1
8001,285853.3383,6277644.09,-1
8002,297457.4042,6272806.98,-1.32881999
8003,286088.2437,6277551.401,0.600000024
8004,285779.1169,6277637.158,-1
8005,285663.5945,6277727.21,-1
8006,285709.8048,6277671.377,-1
8007,285762.652,6277583.467,-1
8008,297426.9445,6272755.049,-0.914871991
8009,286011.4625,6277494.53,0.600000024
8010,285645.9992,6277617.002,-1
8011,285689.6546,6277552.667,-0.999999881
8012,285604.12,6277668.654,-1
8013,297392.1949,6272706.078,-1.120903015
8014,285926.3642,6277442.106,1.299999952
8015,285583.0357,6277569.393,1.75
8016,285623.1755,6277516.089,1.75
8017,285545.5131,6277615.471,1.75
8018,297354.6561,6272658.543,-1.281569958
8019,285837.4417,6277395.11,0.200000003
8020,285526.4145,6277531.057,1.75
8021,285563.4575,6277486.186,1.75
8022,285489.3736,6277575.931,1.75
8023,297318.3602,6272610.384,-0.91891402
8024,285743.9007,6277358.232,0.899999738
8025,285457.6297,6277483.088,0.112622
8026,285492.6705,6277441.411,-1.401106238
8027,285422.5879,6277524.763,-0.030553758
8028,297285.3987,6272560.178,-1.163964033
8029,285645.6824,6277329.402,1.599972844
8030,285385.2786,6277421.249,-0.460285008
8031,285421.0784,6277384.189,-0.296638906
8032,285349.476,6277458.311,-0.622987688
8033,285447.5877,6277347.472,0.1000003
8034,297257.5165,6272507.236,-1.324503899
8035,285561.0271,6277307.072,0.400097132
8036,285318.6997,6277362.29,-0.996074975
8037,285358.4931,6277331.439,-0.910218
8038,285278.9043,6277393.143,-1.197121739
8039,285397.5784,6277299.22,1.75
8040,285471.0934,6277310.677,0.200043008
8041,285435.885,6277275.707,1.75
8042,297241.9798,6272447.752,-0.662979543
8043,285501.7711,6277294.506,1.298987031
8044,285245.4398,6277298.92,-2.266690969
8045,285284.9848,6277271.95,-1.15523541
8046,285205.8964,6277325.892,-1.409914136
8047,297241.5833,6272384.401,-1.252118945
8048,285169.4794,6277226.61,-3.007220984
8049,285205.7179,6277199.705,-0.764187753
8050,285133.2397,6277253.514,-2.345293283
8051,297250.6169,6272322.414,-1.275063992
8052,285095.5864,6277151.823,-3.869313002
8053,285129.6661,6277123.709,-1.049727678
8054,285061.5069,6277179.935,-3.796417952
8055,297267.0129,6272262.038,-1.376170993
8056,285021.3626,6277079.924,-5.614058018
8057,285051.7435,6277052.136,-1.033658504
8058,284990.9771,6277107.707,-2.367406368
8059,297287.6704,6272202.675,-2.020720005
8060,284943.4686,6277007.963,-5.885016918
8061,284970.0028,6276980.618,-2.07082653
8062,284916.937,6277035.311,-2.340471506
8063,297305.9144,6272142.103,-2.356424809
8064,284868.7124,6276932.794,-6.430332184
8065,284897.2888,6276900.393,-2.524553776
8066,284840.1322,6276965.197,-1.296671271
8067,297321.7774,6272081.692,-1.35336411
8068,284807.1365,6276858.508,-5.764955997
8069,284838.8036,6276823.657,-2.113507986
8070,284775.4699,6276893.36,-2.17516613
8071,297344.4007,6272022.836,-1.211653948
8072,284756.752,6276781.113,-4.267538071
8073,284787.8528,6276749.776,-1.635044813
8074,284725.6519,6276812.447,-5.919184208
8075,297377.0964,6271969.015,-2.053393126
8076,284705.9607,6276701.27,-2.385490894
8077,284740.1476,6276670.76,-0.67734164
8078,284671.7795,6276731.774,-4.180092335
8079,297415.6801,6271920.939,-1.16564858
8080,284658.7048,6276622.992,-0.597132027
8081,284698.1796,6276592.246,0.384902149
8082,284619.23,6276653.739,-2.453829288
8083,297465.5955,6271880.102,-1.137398005
8084,284618.7608,6276538.573,-0.749338984
8085,284661.1144,6276509.579,0.033143129
8086,284576.407,6276567.568,-0.647878051
8087,297522.1912,6271860.301,-1.733958125
8088,284583.9039,6276452.543,-0.60305202
8089,284628.0852,6276425.783,1.329543591
8090,284539.7223,6276479.305,0.030099066
8091,297583.678,6271858.121,-2.083459854
8092,284554.1555,6276363.856,-0.425071001
8093,284599.4862,6276339.692,-0.110212684
8094,284508.8251,6276388.019,0.046285745
8095,297645.671,6271866.268,-1.583402038
8096,284525.8275,6276274.922,-0.717981994
8097,284572.8484,6276253.171,-0.177098483
8098,284478.8069,6276296.671,0.042073101
8099,297705.3754,6271870.812,-1.191068888
8100,284497.9131,6276186.435,-0.938215017
8101,284544.8497,6276167.65,-0.281846702
8102,284450.9765,6276205.219,-0.665343523
8103,297756.578,6271848.534,-1.554155231
8104,284465.9784,6276092.867,-0.841228008
8105,284514.4237,6276078.231,-0.145023599
8106,284417.5234,6276107.476,-1.248937964
8107,297783.4009,6271804.432,-1.617217898
8108,284431.7981,6275998.202,-0.759155989
8109,284480.9541,6275984.501,-0.434594035
8110,284382.6177,6276011.825,-1.087579846
8111,297804.3516,6271754.594,-1.097650647
8112,284398.4898,6275901.19,-0.949362993
8113,284446.7384,6275886.006,-0.924407423
8114,284350.202,6275916.243,-1.264557362
8115,297811.6907,6271698.802,-0.714880586
8116,284367.4616,6275805.636,-1.811841011
8117,284413.5931,6275790.138,0.197977796
8118,284321.274,6275820.947,-2.399643898
8119,297796.489,6271630.629,-1.439008117
8120,284335.1659,6275706.009,-2.728760004
8121,284378.2763,6275689.414,1.412421465
8122,284291.9877,6275722.367,-3.849915981
8123,297759.8994,6271578.517,-1.450571537
8124,284300.5822,6275610.011,-2.938376904
8125,284344.4739,6275595.003,1.32162714
8126,284256.6073,6275624.727,-3.88215661
8127,297695.8901,6271541.683,-0.623820782
8128,284263.3834,6275520.876,-3.057604074
8129,284306.4812,6275507.182,0.246644467
8130,284220.1892,6275534.233,-3.965348959
8131,297617.4499,6271512.132,-1.246729016
8132,284224.3193,6275428.605,-2.672225952
8133,284265.7874,6275412.446,-0.518488348
8134,284182.742,6275444.371,-3.424512148
8135,297539.0097,6271482.581,-1.194380999
8136,284185.583,6275335.683,-1.331421971
8137,284226.4963,6275318.69,0.224388659
8138,284144.5449,6275352.227,-2.817621469
8139,297460.5696,6271453.03,-1.579408884
8140,284142.0667,6275240.992,0.193510994
8141,284183.2362,6275224.785,-0.262126744
8142,284100.7592,6275256.698,-1.670636415
8143,284100.96,6275148.388,-0.989235997
8144,284143.2202,6275131.333,-0.494422704
8145,284058.5471,6275164.893,-1.921365023
8146,284069.014,6275057.79,-1.146173954
8147,284111.5311,6275040.437,-0.189667478
8148,284026.3288,6275074.537,-0.839848936
8149,284038.6132,6274965.564,-0.897756994
8150,284081.9277,6274948.446,0.231241703
8151,283995.1189,6274982.028,-1.541831255
8152,284006.7171,6274872.004,-0.527004004
8153,284051.5799,6274855.892,0.65417552
8154,283961.6579,6274887.41,-0.751950204
8155,283974.5353,6274780.195,-0.422372997
8156,284017.5411,6274766.944,0.259564281
8157,283931.3166,6274792.689,-0.57603997
8158,283945.6326,6274685.678,-0.112630002
8159,283988.8224,6274673.552,0.884756684
8160,283902.2252,6274696.993,-0.00657556
8161,283922.7524,6274587.008,-0.406311989
8162,283973.2324,6274573.7,1.022652507
8163,283872.0428,6274599.451,0.959837675
8164,283899.4281,6274490.935,-0.577862024
8165,283954.1604,6274475.911,0.771358907
8166,283844.4445,6274505.047,-0.669948876
8167,283875.4498,6274391.99,0.692178011
8168,283932.3851,6274376.452,0.510481656
8169,283818.2882,6274406.651,0.025280653
8170,283851.4553,6274290.521,1.521016955
8171,283912.0666,6274275.63,-0.13815099
8172,283790.6517,6274304.671,0.666957319
8173,283828.7002,6274188.344,1.681491017
8174,283893.5912,6274174.057,0.698299944
8175,283763.6586,6274202.026,0.927955449
8176,283810.0361,6274085.935,1.600000024
8177,283879.3197,6274072.341,1.312979817
8178,283740.6361,6274099.061,0.751330197
8179,283789.5728,6273983.367,1.270202041
