Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3, BGA _ugL,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL
17/10/2018 16:30:00,0.22,19.22,,9.02,,,,,,,,,,16.46,24.72,,
17/10/2018 17:00:00,0.22,19.25,,9.18,,,,,,,,,,14.34,21.96,,
17/10/2018 17:30:00,0.22,19.19,,9.2,,,,,,,,,,20.33,26.12,,
17/10/2018 18:00:00,0.22,19.15,,9.28,,,,,,,,,,23.82,27.97,,
17/10/2018 18:30:00,0.22,19.1,,9.34,,,,,,,,,,20.54,26.98,,
17/10/2018 19:00:00,0.22,19.09,,9.35,,,,,,,,,,21.6,29.9,,
17/10/2018 19:30:00,0.22,19.06,,9.35,,,,,,,,,,20.03,28.9,,
17/10/2018 20:00:00,0.22,19.04,,9.24,,,,,,,,,,17.24,27.08,,
17/10/2018 20:30:00,0.22,19.02,,9.13,,,,,,,,,,19.08,26.89,,
17/10/2018 21:00:00,0.22,19.03,,9.09,,,,,,,,,,17.94,28.93,,
17/10/2018 21:30:00,0.22,19.02,,8.97,,,,,,,,,,15.98,32.99,,
17/10/2018 22:00:00,0.22,19.01,,8.89,,,,,,,,,,17.17,24.04,,
17/10/2018 22:30:00,0.22,18.98,,8.75,,,,,,,,,,16.93,24.63,,
17/10/2018 23:00:00,0.22,18.93,,8.54,,,,,,,,,,13.75,23.54,,
17/10/2018 23:30:00,0.22,18.9,,8.38,,,,,,,,,,14.12,27.13,,
18/10/2018 00:00:00,0.22,18.89,,8.31,,,,,,,,,,20.09,37.11,,
18/10/2018 00:30:00,0.22,18.85,,8.16,,,,,,,,,,12.13,18.76,,
18/10/2018 01:00:00,0.22,18.81,,8.05,,,,,,,,,,11.76,19.86,,
18/10/2018 01:30:00,0.22,18.77,,7.97,,,,,,,,,,10.81,16.33,,
18/10/2018 02:00:00,0.22,18.73,,7.91,,,,,,,,,,9.77,16.02,,
18/10/2018 02:30:00,0.22,18.7,,7.88,,,,,,,,,,8.9,18.13,,
18/10/2018 03:00:00,0.22,18.66,,7.87,,,,,,,,,,9.54,20.41,,
18/10/2018 03:30:00,0.22,18.71,,7.84,,,,,,,,,,10.04,18.96,,
18/10/2018 04:00:00,0.22,18.75,,7.9,,,,,,,,,,10.63,16.71,,
18/10/2018 04:30:00,0.22,18.75,,7.92,,,,,,,,,,12.6,15.73,,
18/10/2018 05:00:00,0.22,18.79,,8.01,,,,,,,,,,13.69,18.29,,
18/10/2018 05:30:00,0.22,18.79,,8.1,,,,,,,,,,17.81,17.51,,
18/10/2018 06:00:00,0.22,18.78,,8.18,,,,,,,,,,12.68,21.01,,
18/10/2018 06:30:00,0.22,18.8,,8.27,,,,,,,,,,12.03,17.55,,
18/10/2018 07:00:00,0.22,18.82,,8.31,,,,,,,,,,13.4,18.23,,
18/10/2018 07:30:00,0.22,18.86,,8.44,,,,,,,,,,12.85,19.07,,
18/10/2018 08:00:00,0.22,18.92,,8.56,,,,,,,,,,13.2,20.5,,
18/10/2018 08:30:00,0.22,19,,8.58,,,,,,,,,,11.08,16.61,,
18/10/2018 09:00:00,0.22,19.02,,8.49,,,,,,,,,,14.82,13.78,,
18/10/2018 09:30:00,0.22,19.16,,8.61,,,,,,,,,,11.32,15.95,,
18/10/2018 10:00:00,0.22,19.28,,8.61,,,,,,,,,,12.88,19.5,,
18/10/2018 10:30:00,0.22,19.33,,8.53,,,,,,,,,,10.32,19.43,,
18/10/2018 11:00:00,0.22,19.38,,8.41,,,,,,,,,,11.5,14.9,,
18/10/2018 11:30:00,0.22,19.32,,8.24,,,,,,,,,,9.86,13.14,,
18/10/2018 12:00:00,0.22,19.24,,8.16,,,,,,,,,,9.25,13.16,,
18/10/2018 12:30:00,0.22,19.38,,8.06,,,,,,,,,,8.37,11.8,,
18/10/2018 13:00:00,0.22,19.57,,8.06,,,,,,,,,,7.41,10.48,,
18/10/2018 13:30:00,0.22,19.68,,8.11,,,,,,,,,,8.82,12.53,,
18/10/2018 14:00:00,0.22,19.62,,8.12,,,,,,,,,,9.1,10.08,,
18/10/2018 14:30:00,0.22,20.01,,8.27,,,,,,,,,,6.84,9.65,,
18/10/2018 15:00:00,0.22,20.05,,8.36,,,,,,,,,,8.02,10.48,,
18/10/2018 15:30:00,0.22,19.6,,8.14,,,,,,,,,,9.82,14.3,,
18/10/2018 16:00:00,0.22,20,,8.71,,,,,,,,,,11.03,15.37,,
18/10/2018 16:30:00,0.22,19.51,,8.24,,,,,,,,,,10.79,15.1,,
18/10/2018 17:00:00,0.22,19.57,,8.47,,,,,,,,,,11.83,15.43,,
18/10/2018 17:30:00,0.22,19.55,,8.67,,,,,,,,,,13,23.86,,
18/10/2018 18:00:00,0.22,19.52,,8.74,,,,,,,,,,15.03,20.36,,
18/10/2018 18:30:00,0.22,19.51,,8.91,,,,,,,,,,17.87,25.96,,
18/10/2018 19:00:00,0.22,19.44,,8.95,,,,,,,,,,18.82,40.43,,
18/10/2018 19:30:00,0.22,19.41,,8.94,,,,,,,,,,18.07,28.94,,
18/10/2018 20:00:00,0.22,19.41,,8.94,,,,,,,,,,15.89,23.69,,
18/10/2018 20:30:00,0.22,19.35,,8.92,,,,,,,,,,13.87,26.11,,
18/10/2018 21:00:00,0.22,19.36,,8.89,,,,,,,,,,16.02,26.78,,
18/10/2018 21:30:00,0.22,19.35,,8.79,,,,,,,,,,15.36,24.8,,
18/10/2018 22:00:00,0.22,19.33,,8.59,,,,,,,,,,15.95,25.04,,
18/10/2018 22:30:00,0.22,19.3,,8.41,,,,,,,,,,18.25,32.86,,
18/10/2018 23:00:00,0.22,19.27,,8.28,,,,,,,,,,12.38,25.13,,
18/10/2018 23:30:00,0.22,19.25,,8.18,,,,,,,,,,11.9,21.56,,
19/10/2018 00:00:00,0.22,19.26,,8.06,,,,,,,,,,13.67,23.96,,
19/10/2018 00:30:00,0.22,19.27,,8,,,,,,,,,,15.1,24.39,,
19/10/2018 01:00:00,0.22,19.25,,7.86,,,,,,,,,,11.94,15.4,,
19/10/2018 01:30:00,0.22,19.19,,7.75,,,,,,,,,,9.83,16.97,,
19/10/2018 02:00:00,0.22,19.14,,7.67,,,,,,,,,,19.4,46.61,,
19/10/2018 02:30:00,0.22,19.12,,7.62,,,,,,,,,,8.86,12.09,,
19/10/2018 03:00:00,0.22,19.12,,7.56,,,,,,,,,,8.41,10.94,,
19/10/2018 03:30:00,0.22,19.12,,7.52,,,,,,,,,,8.04,10.81,,
19/10/2018 04:00:00,0.22,19.11,,7.62,,,,,,,,,,7.74,11.06,,
19/10/2018 04:30:00,0.22,19.13,,7.5,,,,,,,,,,7.83,9.56,,
19/10/2018 05:00:00,0.22,19.15,,7.52,,,,,,,,,,8.29,10.71,,
19/10/2018 05:30:00,0.22,19.14,,7.54,,,,,,,,,,7.92,12.12,,
19/10/2018 06:00:00,0.22,19.17,,7.63,,,,,,,,,,8.46,12.23,,
19/10/2018 06:30:00,0.22,19.19,,7.69,,,,,,,,,,9.43,14.44,,
19/10/2018 07:00:00,0.22,19.21,,7.75,,,,,,,,,,9.05,12.56,,
19/10/2018 07:30:00,0.22,19.23,,7.87,,,,,,,,,,9.57,15.86,,
19/10/2018 08:00:00,0.22,19.26,,7.91,,,,,,,,,,9.98,14.59,,
19/10/2018 08:30:00,0.22,19.29,,7.94,,,,,,,,,,10.57,14.12,,
19/10/2018 09:00:00,0.22,19.52,,8.09,,,,,,,,,,10,14.37,,
19/10/2018 09:30:00,0.22,20.25,,8.34,,,,,,,,,,6.38,8.97,,
19/10/2018 10:00:00,0.22,20.83,,8.35,,,,,,,,,,6.13,8.53,,
19/10/2018 10:30:00,0.22,20.01,,8.32,,,,,,,,,,8.72,12.77,,
19/10/2018 11:00:00,0.22,20.31,,8.28,,,,,,,,,,8.09,10.78,,
19/10/2018 11:30:00,0.22,20.3,,8.27,,,,,,,,,,7.82,10.64,,
19/10/2018 12:00:00,0.22,20.35,,8.16,,,,,,,,,,8.14,11.6,,
19/10/2018 12:30:00,0.22,20.56,,8.02,,,,,,,,,,7.01,9.88,,
19/10/2018 13:00:00,0.22,20.57,,7.98,,,,,,,,,,7.03,8.9,,
19/10/2018 13:30:00,0.22,20.51,,7.88,,,,,,,,,,7.82,10.61,,
19/10/2018 14:00:00,0.22,20.54,,7.78,,,,,,,,,,7.02,8.95,,
19/10/2018 14:30:00,0.22,20.66,,7.84,,,,,,,,,,6.42,8.37,,
19/10/2018 15:00:00,0.22,20.77,,7.89,,,,,,,,,,7.2,10.12,,
19/10/2018 15:30:00,0.22,21,,8.06,,,,,,,,,,7,9.27,,
19/10/2018 16:00:00,0.22,20.72,,7.89,,,,,,,,,,7.68,8.37,,
19/10/2018 16:30:00,0.22,20.53,,7.85,,,,,,,,,,7.43,9.26,,
19/10/2018 17:00:00,0.22,20.59,,7.92,,,,,,,,,,10.56,15.76,,
19/10/2018 17:30:00,0.22,20.52,,8.08,,,,,,,,,,9.44,12.79,,
19/10/2018 18:00:00,0.22,20.42,,8.32,,,,,,,,,,11.28,16.73,,
19/10/2018 18:30:00,0.22,20.37,,8.46,,,,,,,,,,13.78,20.4,,
19/10/2018 19:00:00,0.22,20.27,,8.53,,,,,,,,,,13.39,19.96,,
19/10/2018 19:30:00,0.22,20.2,,8.61,,,,,,,,,,19.02,24.05,,
19/10/2018 20:00:00,0.22,20.1,,8.64,,,,,,,,,,13.85,21.66,,
19/10/2018 20:30:00,0.22,20.05,,8.65,,,,,,,,,,16.5,35.84,,
19/10/2018 21:00:00,0.22,20.01,,8.72,,,,,,,,,,16.6,28.36,,
19/10/2018 21:30:00,0.22,19.98,,8.71,,,,,,,,,,21.56,22.27,,
19/10/2018 22:00:00,0.22,19.96,,8.63,,,,,,,,,,17.99,31.34,,
19/10/2018 22:30:00,0.22,19.97,,8.59,,,,,,,,,,17.21,22.73,,
19/10/2018 23:00:00,0.22,19.99,,8.54,,,,,,,,,,18.88,24.65,,
19/10/2018 23:30:00,0.22,20.02,,8.44,,,,,,,,,,15.42,19.6,,
20/10/2018 00:00:00,0.22,20.02,,8.31,,,,,,,,,,15.04,28.56,,
20/10/2018 00:30:00,0.22,19.99,,8.17,,,,,,,,,,11.98,21.35,,
20/10/2018 01:00:00,0.22,19.97,,8.03,,,,,,,,,,12.15,15.05,,
20/10/2018 01:30:00,0.22,19.94,,7.92,,,,,,,,,,11.29,12.29,,
20/10/2018 02:00:00,0.22,19.91,,7.82,,,,,,,,,,13.89,18.92,,
20/10/2018 02:30:00,0.22,19.91,,7.71,,,,,,,,,,14.79,17.59,,
20/10/2018 03:00:00,0.22,19.9,,7.66,,,,,,,,,,8.39,12.6,,
20/10/2018 03:30:00,0.21,19.87,,7.58,,,,,,,,,,8.51,12,,
20/10/2018 04:00:00,0.21,19.84,,7.5,,,,,,,,,,7.64,9.09,,
20/10/2018 04:30:00,0.21,19.78,,7.49,,,,,,,,,,7.67,10.87,,
20/10/2018 05:00:00,0.21,19.82,,7.46,,,,,,,,,,8.25,11.9,,
20/10/2018 05:30:00,0.21,19.84,,7.54,,,,,,,,,,7.34,15.32,,
20/10/2018 06:00:00,0.21,19.86,,7.51,,,,,,,,,,7.57,10.74,,
20/10/2018 06:30:00,0.22,19.88,,7.67,,,,,,,,,,8.71,12.36,,
20/10/2018 07:00:00,0.22,19.89,,7.72,,,,,,,,,,11.9,14.93,,
20/10/2018 07:30:00,0.22,19.94,,7.85,,,,,,,,,,9.06,14.51,,
20/10/2018 08:00:00,0.22,20.06,,7.95,,,,,,,,,,11.22,15.55,,
20/10/2018 08:30:00,0.22,20.12,,8.1,,,,,,,,,,11.11,14.86,,
20/10/2018 09:00:00,0.22,20.19,,8.24,,,,,,,,,,14.28,18.4,,
20/10/2018 09:30:00,0.22,20.29,,8.37,,,,,,,,,,11.15,17.37,,
20/10/2018 10:00:00,0.22,20.67,,8.54,,,,,,,,,,9.24,15.64,,
20/10/2018 10:30:00,0.22,20.72,,8.79,,,,,,,,,,10.86,17.27,,
20/10/2018 11:00:00,0.22,20.55,,8.61,,,,,,,,,,11.28,17.6,,
20/10/2018 11:30:00,0.22,20.75,,8.68,,,,,,,,,,10.73,15.78,,
20/10/2018 12:00:00,0.22,20.91,,8.68,,,,,,,,,,11.36,17.17,,
20/10/2018 12:30:00,0.22,21.05,,8.57,,,,,,,,,,11.9,16.35,,
20/10/2018 13:00:00,0.22,21.14,,8.52,,,,,,,,,,11.85,20.3,,
20/10/2018 13:30:00,0.22,21.03,,8.25,,,,,,,,,,10.27,14.53,,
20/10/2018 14:00:00,0.22,20.93,,8.17,,,,,,,,,,9.46,14.07,,
20/10/2018 14:30:00,0.21,20.97,,8.04,,,,,,,,,,9.35,12.06,,
20/10/2018 15:00:00,0.21,21.09,,8.04,,,,,,,,,,9.01,14.53,,
20/10/2018 15:30:00,0.21,21.17,,8.01,,,,,,,,,,8.35,13.21,,
20/10/2018 16:00:00,0.21,20.91,,8.02,,,,,,,,,,9.25,14.87,,
20/10/2018 16:30:00,0.21,20.7,,8.02,,,,,,,,,,9.34,13.95,,
20/10/2018 17:00:00,0.21,20.61,,8.04,,,,,,,,,,9.95,13.89,,
20/10/2018 17:30:00,0.21,20.58,,8,,,,,,,,,,10.35,16.52,,
20/10/2018 18:00:00,0.21,20.52,,8.2,,,,,,,,,,12.63,16.13,,
20/10/2018 18:30:00,0.22,20.53,,8.29,,,,,,,,,,17.08,19.63,,
20/10/2018 19:00:00,0.22,20.57,,8.45,,,,,,,,,,16.25,37.1,,
20/10/2018 19:30:00,0.22,20.6,,8.67,,,,,,,,,,16.34,27.4,,
20/10/2018 20:00:00,0.22,20.51,,8.8,,,,,,,,,,19.58,29.27,,
20/10/2018 20:30:00,0.22,20.45,,8.83,,,,,,,,,,15.72,24.09,,
20/10/2018 21:00:00,0.22,20.41,,8.87,,,,,,,,,,20.56,35.3,,
20/10/2018 21:30:00,0.22,20.4,,8.88,,,,,,,,,,17.74,28.63,,
20/10/2018 22:00:00,0.22,20.37,,8.92,,,,,,,,,,24.32,34.66,,
20/10/2018 22:30:00,0.22,20.35,,8.86,,,,,,,,,,19.14,40.25,,
20/10/2018 23:00:00,0.22,20.37,,8.81,,,,,,,,,,19.24,28,,
20/10/2018 23:30:00,0.22,20.4,,8.73,,,,,,,,,,15.25,25.5,,
21/10/2018 00:00:00,0.22,20.42,,8.66,,,,,,,,,,17.22,24.85,,
21/10/2018 00:30:00,0.22,20.46,,8.43,,,,,,,,,,15.07,20.76,,
21/10/2018 01:00:00,0.22,20.45,,8.38,,,,,,,,,,15.43,32.83,,
21/10/2018 01:30:00,0.22,20.41,,8.2,,,,,,,,,,17.49,22.98,,
21/10/2018 02:00:00,0.21,20.39,,8.04,,,,,,,,,,12.1,23.06,,
21/10/2018 02:30:00,0.21,20.35,,7.9,,,,,,,,,,11.16,18.32,,
21/10/2018 03:00:00,0.21,20.33,,7.77,,,,,,,,,,10.52,16.08,,
21/10/2018 03:30:00,0.21,20.32,,7.69,,,,,,,,,,9.66,15.21,,
21/10/2018 04:00:00,0.21,20.3,,7.58,,,,,,,,,,8.28,10.06,,
21/10/2018 04:30:00,0.21,20.29,,7.48,,,,,,,,,,10.5,25.91,,
21/10/2018 05:00:00,0.2,20.26,,7.45,,,,,,,,,,7.36,11.32,,
21/10/2018 05:30:00,0.2,20.2,,7.51,,,,,,,,,,7.86,10.53,,
21/10/2018 06:00:00,0.21,20.28,,7.5,,,,,,,,,,8.72,13.89,,
21/10/2018 06:30:00,0.21,20.26,,7.47,,,,,,,,,,6.53,11.78,,
21/10/2018 07:00:00,0.21,20.28,,7.6,,,,,,,,,,10.84,16.3,,
21/10/2018 07:30:00,0.21,20.27,,7.73,,,,,,,,,,15.22,25.72,,
21/10/2018 08:00:00,0.21,20.28,,7.81,,,,,,,,,,10.09,14.55,,
21/10/2018 08:30:00,0.21,20.34,,7.98,,,,,,,,,,7.95,18.29,,
21/10/2018 09:00:00,0.22,20.39,,8.13,,,,,,,,,,12.49,17.79,,
21/10/2018 09:30:00,0.22,20.41,,8.22,,,,,,,,,,14.13,19.23,,
21/10/2018 10:00:00,0.22,20.5,,8.41,,,,,,,,,,13.46,17.85,,
21/10/2018 10:30:00,0.22,20.6,,8.52,,,,,,,,,,14.55,21.99,,
21/10/2018 11:00:00,0.22,20.85,,8.78,,,,,,,,,,11.33,16.59,,
21/10/2018 11:30:00,0.22,20.79,,8.71,,,,,,,,,,18.55,20.14,,
21/10/2018 12:00:00,0.22,20.87,,8.71,,,,,,,,,,11.7,17.39,,
21/10/2018 12:30:00,0.22,20.88,,8.64,,,,,,,,,,15.44,19.21,,
21/10/2018 13:00:00,0.21,20.86,,8.48,,,,,,,,,,11.54,17.19,,
21/10/2018 13:30:00,0.21,20.8,,8.28,,,,,,,,,,11.57,24.72,,
21/10/2018 14:00:00,0.21,20.73,,8.13,,,,,,,,,,10.21,14.69,,
21/10/2018 14:30:00,0.21,20.65,,7.89,,,,,,,,,,9.42,13.27,,
21/10/2018 15:00:00,0.21,20.6,,7.79,,,,,,,,,,12.15,14.06,,
21/10/2018 15:30:00,0.2,20.56,,7.64,,,,,,,,,,8.74,14.1,,
21/10/2018 16:00:00,0.2,20.52,,7.55,,,,,,,,,,7.6,11.46,,
21/10/2018 16:30:00,0.2,20.49,,7.47,,,,,,,,,,8,11.01,,
21/10/2018 17:00:00,0.2,20.47,,7.48,,,,,,,,,,7.47,9.97,,
21/10/2018 17:30:00,0.2,20.46,,7.46,,,,,,,,,,10.63,11.81,,
21/10/2018 18:00:00,0.2,20.45,,7.55,,,,,,,,,,6.97,10.75,,
21/10/2018 18:30:00,0.2,20.44,,7.53,,,,,,,,,,9.3,10.49,,
21/10/2018 19:00:00,0.21,20.47,,7.74,,,,,,,,,,9.77,14.36,,
21/10/2018 19:30:00,0.21,20.46,,7.91,,,,,,,,,,17.32,31.63,,
21/10/2018 20:00:00,0.21,20.5,,8.09,,,,,,,,,,12.8,20.96,,
21/10/2018 20:30:00,0.21,20.53,,8.31,,,,,,,,,,13.94,27.67,,
21/10/2018 21:00:00,0.21,20.54,,8.48,,,,,,,,,,16.47,25.86,,
21/10/2018 21:30:00,0.22,20.54,,8.53,,,,,,,,,,18.05,32.75,,
21/10/2018 22:00:00,0.22,20.51,,8.65,,,,,,,,,,19.9,34.66,,
21/10/2018 22:30:00,0.22,20.51,,8.68,,,,,,,,,,17.21,31.59,,
21/10/2018 23:00:00,0.22,20.49,,8.67,,,,,,,,,,17.71,37.09,,
21/10/2018 23:30:00,0.22,20.49,,8.62,,,,,,,,,,14.32,22.87,,
22/10/2018 00:00:00,0.22,20.48,,8.47,,,,,,,,,,23.95,46.9,,
22/10/2018 00:30:00,0.21,20.46,,8.37,,,,,,,,,,17.32,27.98,,
22/10/2018 01:00:00,0.21,20.41,,8.15,,,,,,,,,,13.6,22.5,,
22/10/2018 01:30:00,0.21,20.38,,8.02,,,,,,,,,,14.02,24.14,,
22/10/2018 02:00:00,0.21,20.36,,7.83,,,,,,,,,,14.71,22.48,,
22/10/2018 02:30:00,0.21,20.32,,7.66,,,,,,,,,,10.39,17.15,,
22/10/2018 03:00:00,0.21,20.29,,7.56,,,,,,,,,,10.99,24.31,,
22/10/2018 03:30:00,0.2,20.26,,7.4,,,,,,,,,,13.73,20.99,,
22/10/2018 04:00:00,0.2,20.23,,7.27,,,,,,,,,,7.8,15.72,,
22/10/2018 04:30:00,0.2,20.19,,7.18,,,,,,,,,,9.55,11.89,,
22/10/2018 05:00:00,0.2,20.16,,7.09,,,,,,,,,,5.52,9.41,,
22/10/2018 05:30:00,0.2,20.16,,7.04,,,,,,,,,,6.24,9.01,,
22/10/2018 06:00:00,0.2,20.16,,7.04,,,,,,,,,,5.79,9.1,,
22/10/2018 06:30:00,0.2,20.19,,7.15,,,,,,,,,,6.86,9.23,,
22/10/2018 07:00:00,0.2,20.22,,7.11,,,,,,,,,,6.77,9.94,,
22/10/2018 07:30:00,0.2,20.31,,7.3,,,,,,,,,,6.06,10.51,,
22/10/2018 08:00:00,0.2,20.36,,7.39,,,,,,,,,,8.14,13.68,,
22/10/2018 08:30:00,0.21,20.43,,7.56,,,,,,,,,,8.51,12.92,,
22/10/2018 09:00:00,0.21,20.56,,7.75,,,,,,,,,,9.79,14.54,,
22/10/2018 09:30:00,0.21,20.7,,7.94,,,,,,,,,,9.67,14.46,,
22/10/2018 10:00:00,0.21,20.78,,8.16,,,,,,,,,,12.21,18.77,,
22/10/2018 10:30:00,0.21,20.82,,8.43,,,,,,,,,,13.86,23.21,,
22/10/2018 11:00:00,0.22,20.88,,8.51,,,,,,,,,,12.64,21.76,,
22/10/2018 11:30:00,0.22,21.05,,8.7,,,,,,,,,,12.86,29.78,,
22/10/2018 12:00:00,0.21,21.84,,8.96,,,,,,,,,,7.69,13.06,,
22/10/2018 12:30:00,0.21,21.29,,8.73,,,,,,,,,,11.43,20.13,,
22/10/2018 13:00:00,0.21,21.33,,8.69,,,,,,,,,,11.72,19.68,,
22/10/2018 13:30:00,0.21,21.41,,8.53,,,,,,,,,,9.97,21.62,,
22/10/2018 14:00:00,0.21,21.39,,8.34,,,,,,,,,,10.44,15.09,,
22/10/2018 14:30:00,0.21,21.41,,8.15,,,,,,,,,,10.59,16.44,,
22/10/2018 15:00:00,0.2,21.48,,7.98,,,,,,,,,,10.57,13.15,,
22/10/2018 15:30:00,0.2,21.42,,7.81,,,,,,,,,,9.28,12.85,,
22/10/2018 16:00:00,0.2,21.43,,7.7,,,,,,,,,,7.3,10.49,,
22/10/2018 16:30:00,0.2,21.44,,7.54,,,,,,,,,,8.43,10.62,,
22/10/2018 17:00:00,0.2,21.36,,7.47,,,,,,,,,,12.18,11.68,,
22/10/2018 17:30:00,0.2,21.27,,7.46,,,,,,,,,,6.92,10.8,,
22/10/2018 18:00:00,0.2,21.11,,7.48,,,,,,,,,,7.61,13.24,,
22/10/2018 18:30:00,0.2,21.03,,7.53,,,,,,,,,,8.69,12.88,,
22/10/2018 19:00:00,0.2,21,,7.58,,,,,,,,,,14.14,15.4,,
22/10/2018 19:30:00,0.2,20.98,,7.72,,,,,,,,,,13.68,15.47,,
22/10/2018 20:00:00,0.2,20.97,,7.91,,,,,,,,,,10.42,21.67,,
22/10/2018 20:30:00,0.21,21,,8.15,,,,,,,,,,15.52,29.55,,
22/10/2018 21:00:00,0.21,21.01,,8.42,,,,,,,,,,14.93,32.58,,
22/10/2018 21:30:00,0.21,21.02,,8.67,,,,,,,,,,13.35,20.77,,
22/10/2018 22:00:00,0.21,20.99,,8.8,,,,,,,,,,17.24,30.14,,
22/10/2018 22:30:00,0.21,20.94,,8.92,,,,,,,,,,29.73,39.37,,
22/10/2018 23:00:00,0.21,20.9,,9,,,,,,,,,,20.23,31.54,,
22/10/2018 23:30:00,0.21,20.84,,8.97,,,,,,,,,,20.39,34.41,,
23/10/2018 00:00:00,0.21,20.83,,8.97,,,,,,,,,,16.61,25.4,,
23/10/2018 00:30:00,0.21,20.82,,8.88,,,,,,,,,,18.8,37.32,,
23/10/2018 01:00:00,0.21,20.83,,8.74,,,,,,,,,,22.41,67.34,,
23/10/2018 01:30:00,0.21,20.82,,8.59,,,,,,,,,,24.27,46.78,,
23/10/2018 02:00:00,0.21,20.79,,8.33,,,,,,,,,,18.69,22.85,,
23/10/2018 02:30:00,0.21,20.76,,8.18,,,,,,,,,,13.3,21.71,,
23/10/2018 03:00:00,0.2,20.72,,7.95,,,,,,,,,,14.46,23.91,,
23/10/2018 03:30:00,0.2,20.65,,7.78,,,,,,,,,,11.14,16.54,,
23/10/2018 04:00:00,0.2,20.59,,7.59,,,,,,,,,,10.38,21.38,,
23/10/2018 04:30:00,0.2,20.57,,7.46,,,,,,,,,,8.86,12.94,,
23/10/2018 05:00:00,0.2,20.54,,7.34,,,,,,,,,,8.98,14.59,,
23/10/2018 05:30:00,0.2,20.52,,7.22,,,,,,,,,,7.51,12.08,,
23/10/2018 06:00:00,0.2,20.46,,7.2,,,,,,,,,,8.14,10.37,,
23/10/2018 06:30:00,0.2,20.5,,7.15,,,,,,,,,,6.82,9.87,,
23/10/2018 07:00:00,0.2,20.55,,7.26,,,,,,,,,,7.77,10.86,,
23/10/2018 07:30:00,0.2,20.6,,7.29,,,,,,,,,,7.35,10.87,,
23/10/2018 08:00:00,0.2,20.74,,7.43,,,,,,,,,,8.19,12.26,,
23/10/2018 08:30:00,0.2,20.9,,7.64,,,,,,,,,,10.42,22.49,,
23/10/2018 09:00:00,0.2,21.08,,7.87,,,,,,,,,,9.51,14.81,,
23/10/2018 09:30:00,0.21,21.2,,8.1,,,,,,,,,,11.63,16.58,,
23/10/2018 10:00:00,0.21,21.27,,8.38,,,,,,,,,,13.57,24.51,,
23/10/2018 10:30:00,0.21,21.35,,8.62,,,,,,,,,,12.5,23.92,,
23/10/2018 11:00:00,0.21,21.46,,8.82,,,,,,,,,,12.01,23.11,,
23/10/2018 11:30:00,0.21,21.55,,9.13,,,,,,,,,,14.95,23.22,,
23/10/2018 12:00:00,0.21,21.91,,9.22,,,,,,,,,,13.84,25.77,,
23/10/2018 12:30:00,0.21,22.18,,9.55,,,,,,,,,,12.19,25.42,,
23/10/2018 13:00:00,0.21,21.97,,9.43,,,,,,,,,,13.01,17.9,,
23/10/2018 13:30:00,0.21,22.11,,9.43,,,,,,,,,,13.42,23.43,,
23/10/2018 14:00:00,0.21,22.19,,9.27,,,,,,,,,,14.2,22.42,,
23/10/2018 14:30:00,0.21,22.16,,9.02,,,,,,,,,,16.97,20.04,,
23/10/2018 15:00:00,0.2,22.06,,8.64,,,,,,,,,,12.95,20.27,,
23/10/2018 15:30:00,0.2,21.92,,8.38,,,,,,,,,,13.56,17.94,,
23/10/2018 16:00:00,0.2,22.05,,8.23,,,,,,,,,,10.19,17.55,,
23/10/2018 16:30:00,0.2,22.1,,8.05,,,,,,,,,,10.6,14.78,,
23/10/2018 17:00:00,0.2,22.08,,7.87,,,,,,,,,,9.13,14.16,,
23/10/2018 17:30:00,0.2,22,,7.72,,,,,,,,,,8.77,14.92,,
23/10/2018 18:00:00,0.2,21.85,,7.6,,,,,,,,,,8.52,14.53,,
23/10/2018 18:30:00,0.2,21.8,,7.6,,,,,,,,,,8.7,10.49,,
23/10/2018 19:00:00,0.2,21.59,,7.57,,,,,,,,,,8.64,12.57,,
23/10/2018 19:30:00,0.2,21.53,,7.61,,,,,,,,,,10.75,15.29,,
23/10/2018 20:00:00,0.2,21.5,,7.75,,,,,,,,,,10.07,17.8,,
23/10/2018 20:30:00,0.2,21.48,,7.96,,,,,,,,,,10.91,23.72,,
23/10/2018 21:00:00,0.2,21.46,,8.13,,,,,,,,,,15.91,32.25,,
23/10/2018 21:30:00,0.2,21.47,,8.43,,,,,,,,,,15.44,21.58,,
23/10/2018 22:00:00,0.21,21.51,,8.74,,,,,,,,,,18.91,27.12,,
23/10/2018 22:30:00,0.21,21.53,,8.99,,,,,,,,,,21.65,33.15,,
23/10/2018 23:00:00,0.21,21.51,,9.17,,,,,,,,,,20.88,35.26,,
23/10/2018 23:30:00,0.21,21.46,,9.27,,,,,,,,,,25.58,50.13,,
24/10/2018 00:00:00,0.21,21.41,,9.29,,,,,,,,,,20.69,40.83,,
24/10/2018 00:30:00,0.21,21.39,,9.27,,,,,,,,,,17.76,40.69,,
24/10/2018 01:00:00,0.21,21.37,,9.2,,,,,,,,,,18.59,28.61,,
24/10/2018 01:30:00,0.21,21.36,,9.05,,,,,,,,,,37.2,36.81,,
24/10/2018 02:00:00,0.21,21.32,,8.81,,,,,,,,,,17.73,33.56,,
