ISOTIME,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonium_mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL
09/04/2012 00:00:00, NaN,0.4500,18.1683,19.5708,161.4517,146.3226,3.9571,15.8285,0.9170,0.0000,1066.6667,158.3333,10.5524,35.6142,0.3861,1.1101,0.0138,0.0110,0.0138,0.0138,0.0000,509.9564,0.0000,602.7569
10/04/2012 00:00:00, NaN,0.4500,18.0307,13.6044,162.5947,141.8243,3.6953,14.7813,0.8076,0.0000,1066.6667,158.3333,9.8542,33.2579,0.3400,0.9776,0.0138,0.0110,0.0138,0.0138,0.0000,354.5346,0.0000,447.9943
11/04/2012 00:00:00, NaN,0.4500,17.8931,11.2375,163.7498,140.0496,3.5871,14.3485,0.7589,0.0000,1066.6667,158.3333,9.5656,32.2841,0.3196,0.9187,0.0138,0.0110,0.0138,0.0138,0.0000,289.1561,0.0000,379.3804
12/04/2012 00:00:00, NaN,0.4500,17.7555,10.3927,164.9166,139.4263,3.5441,14.1764,0.7363,0.0000,1066.6667,158.3333,9.4510,31.8970,0.3100,0.8913,0.0138,0.0110,0.0138,0.0138,0.0000,261.9241,0.0000,347.4273
13/04/2012 00:00:00, NaN,0.4500,17.6179,10.1146,166.0946,139.2312,3.5256,14.1026,0.7237,0.0000,1066.6667,158.3333,9.4017,31.7308,0.3047,0.8761,0.0138,0.0110,0.0138,0.0138,0.0000,248.8964,0.0000,329.3284
14/04/2012 00:00:00, NaN,0.4500,17.4805,10.0292,167.2836,139.1810,3.5158,14.0634,0.7149,0.0000,1066.6667,158.3333,9.3756,31.6426,0.3010,0.8654,0.0138,0.0110,0.0138,0.0138,0.0000,240.6970,0.0000,316.1680
15/04/2012 00:00:00, NaN,0.4500,17.3432,10.0047,168.4832,139.1760,3.5091,14.0364,0.7076,0.0000,1066.6667,158.3333,9.3576,31.5819,0.2979,0.8566,0.0138,0.0110,0.0138,0.0138,0.0000,234.0383,0.0000,304.8258
16/04/2012 00:00:00, NaN,0.4500,17.2062,9.9983,169.6931,139.1835,3.5036,14.0144,0.7012,0.0000,1066.6667,158.3333,9.3429,31.5323,0.2952,0.8488,0.0138,0.0110,0.0138,0.0138,0.0000,227.8726,0.0000,294.3056
17/04/2012 00:00:00, NaN,0.4500,17.0693,9.9969,170.9129,139.1939,3.4987,13.9950,0.6954,0.0000,1066.6667,158.3333,9.3300,31.4887,0.2928,0.8418,0.0138,0.0110,0.0138,0.0138,0.0000,221.9017,0.0000,284.3174
18/04/2012 00:00:00, NaN,0.4500,16.9328,118.0617,172.1422,221.0287,8.2025,32.8099,2.6208,0.0000,1066.6667,158.3333,21.8732,73.8222,1.1035,3.1725,0.0138,0.0110,0.0138,0.0138,0.0000,2972.0857,0.0000,2973.3584
19/04/2012 00:00:00, NaN,0.4500,16.7965,116.7011,173.3807,221.0290,8.1992,32.7967,2.6231,0.0000,1066.6667,158.3333,21.8645,73.7927,1.1045,3.1753,0.0138,0.0110,0.0138,0.0138,0.0000,2971.7247,0.0000,2984.6818
20/04/2012 00:00:00, NaN,0.4500,16.6606,85.5500,174.6280,216.5597,7.7282,30.9130,2.5270,0.0000,1066.6667,158.3333,20.6086,69.5541,1.0640,3.0590,0.0138,0.0110,0.0138,0.0138,0.0000,3526.6655,0.0000,3877.8028
21/04/2012 00:00:00, NaN,0.4500,16.5251,77.9655,175.8837,209.2978,7.3066,29.2264,2.3597,0.0000,1066.6667,158.3333,19.4843,65.7595,0.9936,2.8565,0.0138,0.0110,0.0138,0.0138,0.0000,3254.9993,0.0000,3590.2816
22/04/2012 00:00:00, NaN,0.4500,16.3901,71.2802,177.1475,199.6516,6.8127,27.2507,2.1490,0.0000,1066.6667,158.3333,18.1671,61.3141,0.9048,2.6014,0.0138,0.0110,0.0138,0.0138,0.0000,2796.3231,0.0000,3068.0308
23/04/2012 00:00:00, NaN,0.4500,16.2555,67.2984,178.4190,189.7648,6.3423,25.3691,1.9234,0.0000,1066.6667,158.3333,16.9127,57.0804,0.8098,2.3283,0.0138,0.0110,0.0138,0.0138,0.0000,2251.5055,0.0000,2423.6154
24/04/2012 00:00:00, NaN,0.4500,16.1214,82.8355,179.6977,195.9563,6.7616,27.0465,2.0617,0.0000,1066.6667,158.3333,18.0310,60.8546,0.8681,2.4958,0.0138,0.0110,0.0138,0.0138,0.0000,2262.4811,0.0000,2333.6313
25/04/2012 00:00:00, NaN,0.4500,15.9879,89.2824,180.9835,199.4005,6.9692,27.8767,2.1290,0.0000,1066.6667,158.3333,18.5845,62.7226,0.8964,2.5772,0.0138,0.0110,0.0138,0.0138,0.0000,2324.6354,0.0000,2368.1920
26/04/2012 00:00:00, NaN,0.4500,15.8550,82.5641,182.2757,193.9293,6.6619,26.6478,1.9975,0.0000,1066.6667,158.3333,17.7652,59.9575,0.8411,2.4181,0.0138,0.0110,0.0138,0.0138,0.0000,2142.6560,0.0000,2190.3569
27/04/2012 00:00:00, NaN,0.4500,15.7227,66.2549,183.5742,181.4526,5.9645,23.8581,1.7245,0.0000,1066.6667,158.3333,15.9054,53.6807,0.7261,2.0875,0.0138,0.0110,0.0138,0.0138,0.0000,1746.5487,0.0000,1813.1408
28/04/2012 00:00:00, NaN,0.4500,15.5911,45.2309,184.8784,165.4717,5.0708,20.2833,1.3767,0.0000,1066.6667,158.3333,13.5222,45.6374,0.5797,1.6666,0.0138,0.0110,0.0138,0.0138,0.0000,1239.8339,0.0000,1331.9662
29/04/2012 00:00:00, NaN,0.4500,15.4602,27.6406,186.1881,152.1199,4.3230,17.2920,1.0849,0.0000,1066.6667,158.3333,11.5280,38.9071,0.4568,1.3133,0.0138,0.0110,0.0138,0.0138,0.0000,813.9858,0.0000,927.3649
30/04/2012 00:00:00, NaN,0.4500,15.3301,17.3623,187.5027,144.3261,3.8849,15.5394,0.9125,0.0000,1066.6667,158.3333,10.3596,34.9637,0.3842,1.1046,0.0138,0.0110,0.0138,0.0138,0.0000,562.2355,0.0000,687.1001
01/05/2012 00:00:00, NaN,0.4500,15.2007,12.6885,188.8220,140.7901,3.6837,14.7350,0.8317,0.0000,1066.6667,158.3333,9.8233,33.1537,0.3502,1.0068,0.0138,0.0110,0.0138,0.0138,0.0000,444.7831,0.0000,573.2567
02/05/2012 00:00:00, NaN,0.4500,15.0722,10.8829,190.1455,139.4341,3.6036,14.4146,0.7975,0.0000,1066.6667,158.3333,9.6097,32.4328,0.3358,0.9654,0.0138,0.0110,0.0138,0.0138,0.0000,396.3840,0.0000,524.1335
03/05/2012 00:00:00, NaN,0.4500,14.9445,10.2590,191.4729,138.9778,3.5731,14.2925,0.7821,0.0000,1066.6667,158.3333,9.5284,32.1582,0.3293,0.9468,0.0138,0.0110,0.0138,0.0138,0.0000,376.4956,0.0000,501.5075
04/05/2012 00:00:00, NaN,0.4500,14.8178,10.0612,192.8037,138.8476,3.5603,14.2413,0.7733,0.0000,1066.6667,158.3333,9.4942,32.0429,0.3256,0.9361,0.0138,0.0110,0.0138,0.0138,0.0000,366.7954,0.0000,488.1757
05/05/2012 00:00:00, NaN,0.4500,14.6920,10.0032,194.1375,138.8256,3.5532,14.2128,0.7665,0.0000,1066.6667,158.3333,9.4752,31.9788,0.3227,0.9278,0.0138,0.0110,0.0138,0.0138,0.0000,360.2369,0.0000,477.5734
06/05/2012 00:00:00, NaN,0.4500,14.5671,9.9877,195.4740,138.8376,3.5477,14.1909,0.7601,0.0000,1066.6667,158.3333,9.4606,31.9295,0.3201,0.9202,0.0138,0.0110,0.0138,0.0138,0.0000,354.4048,0.0000,467.4872
07/05/2012 00:00:00, NaN,0.4500,14.4433,9.9844,196.8128,138.8602,3.5427,14.1707,0.7539,0.0000,1066.6667,158.3333,9.4471,31.8841,0.3174,0.9126,0.0138,0.0110,0.0138,0.0138,0.0000,348.5780,0.0000,457.2931
08/05/2012 00:00:00, NaN,0.4500,14.3206,9.9844,198.1535,138.8864,3.5378,14.1511,0.7476,0.0000,1066.6667,158.3333,9.4341,31.8399,0.3148,0.9050,0.0138,0.0110,0.0138,0.0138,0.0000,342.5941,0.0000,446.8933
09/05/2012 00:00:00, NaN,0.4500,14.1989,9.9852,199.4956,138.9138,3.5329,14.1317,0.7414,0.0000,1066.6667,158.3333,9.4212,31.7964,0.3122,0.8975,0.0138,0.0110,0.0138,0.0138,0.0000,336.3848,0.0000,436.2744
10/05/2012 00:00:00, NaN,0.4500,14.0784,9.9862,200.8388,138.9413,3.5282,14.1128,0.7353,0.0000,1066.6667,158.3333,9.4085,31.7537,0.3096,0.8901,0.0138,0.0110,0.0138,0.0138,0.0000,329.9105,0.0000,425.4400
11/05/2012 00:00:00, NaN,0.4500,13.9590,9.9873,202.1827,138.9684,3.5236,14.0943,0.7294,0.0000,1066.6667,158.3333,9.3962,31.7121,0.3071,0.8829,0.0138,0.0110,0.0138,0.0138,0.0000,323.1708,0.0000,414.4236
12/05/2012 00:00:00, NaN,0.4500,13.8408,9.9884,203.5268,138.9948,3.5191,14.0764,0.7236,0.0000,1066.6667,158.3333,9.3842,31.6718,0.3047,0.8759,0.0138,0.0110,0.0138,0.0138,0.0000,316.1833,0.0000,403.2699
13/05/2012 00:00:00, NaN,0.4500,13.7238,9.9894,204.8709,139.0201,3.5148,14.0592,0.7181,0.0000,1066.6667,158.3333,9.3728,31.6331,0.3023,0.8692,0.0138,0.0110,0.0138,0.0138,0.0000,308.9622,0.0000,392.0133
14/05/2012 00:00:00, NaN,0.4500,13.6081,9.9903,206.2144,139.0443,3.5107,14.0427,0.7128,0.0000,1066.6667,158.3333,9.3618,31.5962,0.3001,0.8628,0.0138,0.0110,0.0138,0.0138,0.0000,301.5592,0.0000,380.7227
15/05/2012 00:00:00, NaN,0.4500,13.4937,9.9913,207.5570,139.0671,3.5068,14.0271,0.7077,0.0000,1066.6667,158.3333,9.3514,31.5610,0.2980,0.8567,0.0138,0.0110,0.0138,0.0138,0.0000,294.0423,0.0000,369.4814
16/05/2012 00:00:00, NaN,0.4500,13.3807,9.9921,208.8983,139.0886,3.5031,14.0124,0.7030,0.0000,1066.6667,158.3333,9.3416,31.5278,0.2960,0.8510,0.0138,0.0110,0.0138,0.0138,0.0000,286.4755,0.0000,358.3648
17/05/2012 00:00:00, NaN,0.4500,13.2690,9.9929,210.2379,139.1086,3.4996,13.9985,0.6985,0.0000,1066.6667,158.3333,9.3323,31.4966,0.2941,0.8456,0.0138,0.0110,0.0138,0.0138,0.0000,278.9190,0.0000,347.4422
18/05/2012 00:00:00, NaN,0.4500,13.1587,9.9937,211.5753,139.1272,3.4964,13.9855,0.6944,0.0000,1066.6667,158.3333,9.3236,31.4673,0.2924,0.8405,0.0138,0.0110,0.0138,0.0138,0.0000,271.4188,0.0000,336.7630
19/05/2012 00:00:00, NaN,0.4500,13.0498,9.9943,212.9103,139.1443,3.4933,13.9733,0.6905,0.0000,1066.6667,158.3333,9.3155,31.4399,0.2907,0.8358,0.0138,0.0110,0.0138,0.0138,0.0000,264.0107,0.0000,326.3625
20/05/2012 00:00:00, NaN,0.4500,12.9425,9.9950,214.2424,139.1599,3.4905,13.9620,0.6868,0.0000,1066.6667,158.3333,9.3080,31.4144,0.2892,0.8314,0.0138,0.0110,0.0138,0.0138,0.0000,256.7288,0.0000,316.2720
21/05/2012 00:00:00, NaN,0.4500,12.8366,9.9955,215.5712,139.1741,3.4879,13.9514,0.6835,0.0000,1066.6667,158.3333,9.3010,31.3907,0.2878,0.8274,0.0138,0.0110,0.0138,0.0138,0.0000,249.6000,0.0000,306.5136
22/05/2012 00:00:00, NaN,0.4500,12.7322,9.9961,216.8963,139.1870,3.4854,13.9416,0.6803,0.0000,1066.6667,158.3333,9.2944,31.3687,0.2865,0.8236,0.0138,0.0110,0.0138,0.0138,0.0000,242.6366,0.0000,297.0909
23/05/2012 00:00:00, NaN,0.4500,12.6294,9.9965,218.2173,139.1986,3.4831,13.9325,0.6775,0.0000,1066.6667,158.3333,9.2883,31.3482,0.2852,0.8201,0.0138,0.0110,0.0138,0.0138,0.0000,235.8489,0.0000,288.0047
24/05/2012 00:00:00, NaN,0.4500,12.5282,9.9969,219.5339,139.2090,3.4810,13.9241,0.6748,0.0000,1066.6667,158.3333,9.2827,31.3291,0.2841,0.8168,0.0138,0.0110,0.0138,0.0138,0.0000,229.2444,0.0000,279.2526
25/05/2012 00:00:00, NaN,0.4500,12.4286,117.0038,220.8456,220.2917,8.1656,32.6626,2.6145,0.0000,1066.6667,158.3333,21.7750,73.4908,1.1008,3.1649,0.0138,0.0110,0.0138,0.0138,0.0000,2946.2814,0.0000,2948.2207
26/05/2012 00:00:00, NaN,0.4500,12.3306,116.7831,222.1520,219.8954,8.1257,32.5027,2.5703,0.0000,1066.6667,158.3333,21.6685,73.1311,1.0822,3.1115,0.0138,0.0110,0.0138,0.0138,0.0000,2943.0879,0.0000,2947.2609
27/05/2012 00:00:00, NaN,0.4500,12.2344,114.3198,223.4528,218.0859,8.0210,32.0840,2.5278,0.0000,1066.6667,158.3333,21.3893,72.1889,1.0643,3.0600,0.0138,0.0110,0.0138,0.0138,0.0000,2888.1357,0.0000,2897.7933
28/05/2012 00:00:00, NaN,0.4500,12.1398,107.5770,224.7477,213.2039,7.7476,30.9903,2.4266,0.0000,1066.6667,158.3333,20.6602,69.7283,1.0217,2.9375,0.0138,0.0110,0.0138,0.0138,0.0000,2733.1162,0.0000,2755.8408
29/05/2012 00:00:00, NaN,0.4500,12.0470,92.6715,226.0361,202.3402,7.1388,28.5554,2.1974,0.0000,1066.6667,158.3333,19.0369,64.2496,0.9252,2.6600,0.0138,0.0110,0.0138,0.0138,0.0000,2383.0692,0.0000,2432.2692
30/05/2012 00:00:00, NaN,0.4500,11.9559,68.5382,227.3177,184.6112,6.1432,24.5729,1.8164,0.0000,1066.6667,158.3333,16.3819,55.2890,0.7648,2.1987,0.0138,0.0110,0.0138,0.0138,0.0000,1805.0836,0.0000,1893.2629
31/05/2012 00:00:00, NaN,0.4500,11.8666,43.0572,228.5921,165.7180,5.0792,20.3169,1.4033,0.0000,1066.6667,158.3333,13.5446,45.7131,0.5908,1.6987,0.0138,0.0110,0.0138,0.0138,0.0000,1180.7871,0.0000,1304.5794
01/06/2012 00:00:00, NaN,0.4500,11.7792,25.4717,229.8591,152.5004,4.3308,17.3231,1.1066,0.0000,1066.6667,158.3333,11.5487,38.9769,0.4659,1.3396,0.0138,0.0110,0.0138,0.0138,0.0000,735.2460,0.0000,876.7533
02/06/2012 00:00:00, NaN,0.4500,11.6936,16.5641,231.1181,145.6390,3.9371,15.7483,0.9443,0.0000,1066.6667,158.3333,10.4989,35.4337,0.3976,1.1431,0.0138,0.0110,0.0138,0.0138,0.0000,495.5118,0.0000,638.4087
03/06/2012 00:00:00, NaN,0.4500,11.6098,117.3515,232.3688,220.5706,8.1826,32.7304,2.6178,0.0000,1066.6667,158.3333,21.8203,73.6434,1.1022,3.1689,0.0138,0.0110,0.0138,0.0138,0.0000,2953.7026,0.0000,2956.3972
04/06/2012 00:00:00, NaN,0.4500,11.5279,116.1896,233.6109,219.8976,8.1244,32.4975,2.5730,0.0000,1066.6667,158.3333,21.6650,73.1193,1.0834,3.1147,0.0138,0.0110,0.0138,0.0138,0.0000,2957.0394,0.0000,2969.8972
05/06/2012 00:00:00, NaN,0.4500,11.4480,112.7724,234.8439,217.5674,7.9903,31.9613,2.5230,0.0000,1066.6667,158.3333,21.3075,71.9130,1.0623,3.0542,0.0138,0.0110,0.0138,0.0138,0.0000,2892.9420,0.0000,2917.1331
06/06/2012 00:00:00, NaN,0.4500,11.3700,115.5335,236.0676,219.4302,8.1184,32.4736,2.5967,0.0000,1066.6667,158.3333,21.6491,73.0657,1.0933,3.1434,0.0138,0.0110,0.0138,0.0138,0.0000,2923.1670,0.0000,2933.2517
07/06/2012 00:00:00, NaN,0.4500,11.2939,113.4556,237.2815,218.1494,8.0271,32.1086,2.5407,0.0000,1066.6667,158.3333,21.4057,72.2443,1.0698,3.0756,0.0138,0.0110,0.0138,0.0138,0.0000,2909.6903,0.0000,2932.8723
08/06/2012 00:00:00, NaN,0.4500,11.2199,106.8283,238.4852,214.0525,7.7892,31.1570,2.4552,0.0000,1066.6667,158.3333,20.7713,70.1032,1.0338,2.9721,0.0138,0.0110,0.0138,0.0138,0.0000,2811.3039,0.0000,2861.5824
09/06/2012 00:00:00, NaN,0.4500,11.1478,91.6678,239.6786,204.2072,7.2315,28.9258,2.2584,0.0000,1066.6667,158.3333,19.2839,65.0831,0.9509,2.7338,0.0138,0.0110,0.0138,0.0138,0.0000,2546.7818,0.0000,2649.2433
10/06/2012 00:00:00, NaN,0.4500,11.0778,66.8148,240.8611,187.1853,6.2754,25.1016,1.9114,0.0000,1066.6667,158.3333,16.7344,56.4787,0.8048,2.3138,0.0138,0.0110,0.0138,0.0138,0.0000,2053.0711,0.0000,2226.0618
11/06/2012 00:00:00, NaN,0.4500,11.0098,111.0338,242.0324,216.4979,7.9628,31.8511,2.5569,0.0000,1066.6667,158.3333,21.2341,71.6650,1.0766,3.0952,0.0138,0.0110,0.0138,0.0138,0.0000,2832.5991,0.0000,2854.6347
12/06/2012 00:00:00, NaN,0.4500,10.9439,116.3131,243.1922,220.1153,8.1536,32.6142,2.6089,0.0000,1066.6667,158.3333,21.7428,73.3821,1.0985,3.1582,0.0138,0.0110,0.0138,0.0138,0.0000,2949.4893,0.0000,2959.0820
13/06/2012 00:00:00, NaN,0.4500,10.8801,109.3855,244.3402,218.4636,8.0102,32.0409,2.5538,0.0000,1066.6667,158.3333,21.3606,72.0920,1.0753,3.0915,0.0138,0.0110,0.0138,0.0138,0.0000,3036.5983,0.0000,3114.7100
14/06/2012 00:00:00, NaN,0.4500,10.8184,100.1198,245.4759,213.8975,7.7261,30.9044,2.4569,0.0000,1066.6667,158.3333,20.6029,69.5349,1.0345,2.9742,0.0138,0.0110,0.0138,0.0138,0.0000,2979.4395,0.0000,3108.9245
15/06/2012 00:00:00, NaN,0.4500,10.7588,85.0969,246.5991,204.1093,7.1593,28.6373,2.2471,0.0000,1066.6667,158.3333,19.0915,64.4339,0.9462,2.7202,0.0138,0.0110,0.0138,0.0138,0.0000,2728.1422,0.0000,2903.5805
16/06/2012 00:00:00, NaN,0.4500,10.7014,63.4761,247.7095,187.0824,6.2112,24.8449,1.8787,0.0000,1066.6667,158.3333,16.5633,55.9011,0.7910,2.2743,0.0138,0.0110,0.0138,0.0138,0.0000,2171.0094,0.0000,2366.1290
17/06/2012 00:00:00, NaN,0.4500,10.6461,103.7655,248.8066,211.1584,7.6441,30.5766,2.4132,0.0000,1066.6667,158.3333,20.3844,68.7973,1.0161,2.9212,0.0138,0.0110,0.0138,0.0138,0.0000,2686.0205,0.0000,2721.7851
18/06/2012 00:00:00, NaN,0.4500,10.5930,99.7500,249.8902,208.7974,7.4893,29.9571,2.3352,0.0000,1066.6667,158.3333,19.9714,67.4036,0.9832,2.8268,0.0138,0.0110,0.0138,0.0138,0.0000,2653.2747,0.0000,2708.9856
19/06/2012 00:00:00, NaN,0.4500,10.5421,86.2775,250.9600,198.5130,6.9099,27.6394,2.1089,0.0000,1066.6667,158.3333,18.4263,62.1887,0.8880,2.5529,0.0138,0.0110,0.0138,0.0138,0.0000,2331.1902,0.0000,2404.1351
20/06/2012 00:00:00, NaN,0.4500,10.4934,64.0978,252.0156,181.5187,5.9611,23.8442,1.7422,0.0000,1066.6667,158.3333,15.8961,53.6495,0.7336,2.1090,0.0138,0.0110,0.0138,0.0138,0.0000,1789.1532,0.0000,1889.3324
21/06/2012 00:00:00, NaN,0.4500,10.4469,40.1705,253.0568,162.9153,4.9271,19.7083,1.3399,0.0000,1066.6667,158.3333,13.1389,44.3437,0.5642,1.6219,0.0138,0.0110,0.0138,0.0138,0.0000,1182.6418,0.0000,1308.5366
22/06/2012 00:00:00, NaN,0.4500,10.4027,23.4167,254.0832,149.6935,4.1945,16.7780,1.0526,0.0000,1066.6667,158.3333,11.1854,37.7506,0.4432,1.2742,0.0138,0.0110,0.0138,0.0138,0.0000,741.3273,0.0000,882.1959
23/06/2012 00:00:00, NaN,0.4500,10.3607,15.0518,255.0944,143.0096,3.8242,15.2968,0.9059,0.0000,1066.6667,158.3333,10.1978,34.4177,0.3814,1.0966,0.0138,0.0110,0.0138,0.0138,0.0000,512.0395,0.0000,658.2830
24/06/2012 00:00:00, NaN,0.4500,10.3210,11.6915,256.0903,140.2987,3.6724,14.6896,0.8440,0.0000,1066.6667,158.3333,9.7931,33.0516,0.3554,1.0217,0.0138,0.0110,0.0138,0.0138,0.0000,414.9258,0.0000,561.3255
25/06/2012 00:00:00, NaN,0.4500,10.2835,10.5136,257.0706,139.3442,3.6162,14.4649,0.8191,0.0000,1066.6667,158.3333,9.6433,32.5461,0.3449,0.9915,0.0138,0.0110,0.0138,0.0138,0.0000,377.3875,0.0000,521.5219
26/06/2012 00:00:00, NaN,0.4500,10.2483,10.1383,258.0348,139.0441,3.5950,14.3800,0.8072,0.0000,1066.6667,158.3333,9.5867,32.3550,0.3399,0.9771,0.0138,0.0110,0.0138,0.0138,0.0000,362.4382,0.0000,503.1322
27/06/2012 00:00:00, NaN,0.4500,10.2155,10.0275,258.9828,138.9635,3.5850,14.3398,0.7992,0.0000,1066.6667,158.3333,9.5599,32.2646,0.3365,0.9674,0.0138,0.0110,0.0138,0.0138,0.0000,355.2220,0.0000,491.8024
28/06/2012 00:00:00, NaN,0.4500,10.1849,9.9971,259.9143,138.9518,3.5780,14.3121,0.7919,0.0000,1066.6667,158.3333,9.5414,32.2021,0.3334,0.9586,0.0138,0.0110,0.0138,0.0138,0.0000,350.4668,0.0000,482.4991
29/06/2012 00:00:00, NaN,0.4500,10.1566,9.9896,260.8289,138.9612,3.5718,14.2871,0.7846,0.0000,1066.6667,158.3333,9.5247,32.1459,0.3304,0.9498,0.0138,0.0110,0.0138,0.0138,0.0000,346.3680,0.0000,473.5740
30/06/2012 00:00:00, NaN,0.4500,10.1307,9.9883,261.7265,138.9772,3.5656,14.2624,0.7772,0.0000,1066.6667,158.3333,9.5083,32.0903,0.3273,0.9409,0.0138,0.0110,0.0138,0.0138,0.0000,342.3113,0.0000,464.5245
01/07/2012 00:00:00, NaN,0.4500,10.1071,9.9885,262.6067,138.9954,3.5594,14.2376,0.7697,0.0000,1066.6667,158.3333,9.4918,32.0347,0.3241,0.9317,0.0138,0.0110,0.0138,0.0138,0.0000,338.0838,0.0000,455.2221
02/07/2012 00:00:00, NaN,0.4500,10.0858,9.9892,263.4693,139.0145,3.5532,14.2130,0.7622,0.0000,1066.6667,158.3333,9.4753,31.9792,0.3209,0.9227,0.0138,0.0110,0.0138,0.0138,0.0000,333.5861,0.0000,445.6386
03/07/2012 00:00:00, NaN,0.4500,10.0669,9.9899,264.3141,139.0338,3.5472,14.1887,0.7548,0.0000,1066.6667,158.3333,9.4591,31.9246,0.3178,0.9137,0.0138,0.0110,0.0138,0.0138,0.0000,328.8046,0.0000,435.8161
04/07/2012 00:00:00, NaN,0.4500,10.0503,9.9907,265.1407,139.0529,3.5413,14.1650,0.7475,0.0000,1066.6667,158.3333,9.4433,31.8713,0.3147,0.9049,0.0138,0.0110,0.0138,0.0138,0.0000,323.7267,0.0000,425.7901
05/07/2012 00:00:00, NaN,0.4500,10.0360,9.9914,265.9490,139.0717,3.5355,14.1421,0.7405,0.0000,1066.6667,158.3333,9.4281,31.8197,0.3118,0.8964,0.0138,0.0110,0.0138,0.0138,0.0000,318.3567,0.0000,415.6038
06/07/2012 00:00:00, NaN,0.4500,10.0242,18.8030,266.7387,145.8547,3.9236,15.6944,0.9094,0.0000,1066.6667,158.3333,10.4629,35.3124,0.3829,1.1009,0.0138,0.0110,0.0138,0.0138,0.0000,533.0496,0.0000,618.4610
07/07/2012 00:00:00, NaN,0.4500,10.0147,27.5450,267.5095,152.4065,4.2850,17.1399,1.0393,0.0000,1066.6667,158.3333,11.4266,38.5648,0.4376,1.2581,0.0138,0.0110,0.0138,0.0138,0.0000,741.5899,0.0000,816.0058
08/07/2012 00:00:00, NaN,0.4500,10.0075,30.3410,268.2613,154.5119,4.3981,17.5926,1.0782,0.0000,1066.6667,158.3333,11.7284,39.5833,0.4540,1.3051,0.0138,0.0110,0.0138,0.0138,0.0000,805.4465,0.0000,873.7555
09/07/2012 00:00:00, NaN,0.4500,10.0027,27.6077,268.9938,152.4522,4.2752,17.1007,1.0240,0.0000,1066.6667,158.3333,11.4005,38.4767,0.4312,1.2396,0.0138,0.0110,0.0138,0.0138,0.0000,732.4445,0.0000,798.9520
10/07/2012 00:00:00, NaN,0.4500,10.0003,22.3510,269.7068,148.4902,4.0439,16.1758,0.9266,0.0000,1066.6667,158.3333,10.7839,36.3955,0.3902,1.1217,0.0138,0.0110,0.0138,0.0138,0.0000,596.1880,0.0000,662.8622
11/07/2012 00:00:00, NaN,0.4500,10.0003,116.1841,270.4001,219.7030,8.1326,32.5305,2.6002,0.0000,1066.6667,158.3333,21.6870,73.1936,1.0948,3.1477,0.0138,0.0110,0.0138,0.0138,0.0000,2925.5927,0.0000,2928.8842
12/07/2012 00:00:00, NaN,0.4500,10.0026,115.6770,271.0735,219.1869,8.0861,32.3445,2.5558,0.0000,1066.6667,158.3333,21.5630,72.7752,1.0761,3.0939,0.0138,0.0110,0.0138,0.0138,0.0000,2922.8838,0.0000,2930.5505
13/07/2012 00:00:00, NaN,0.4500,10.0073,112.7043,271.7268,217.1598,7.9730,31.8920,2.5215,0.0000,1066.6667,158.3333,21.2613,71.7570,1.0617,3.0523,0.0138,0.0110,0.0138,0.0138,0.0000,2866.0342,0.0000,2881.7747
14/07/2012 00:00:00, NaN,0.4500,10.0143,106.1071,272.3598,212.4843,7.7049,30.8195,2.4150,0.0000,1066.6667,158.3333,20.5464,69.3440,1.0168,2.9234,0.0138,0.0110,0.0138,0.0138,0.0000,2725.7582,0.0000,2757.0081
15/07/2012 00:00:00, NaN,0.4500,10.0238,92.8872,272.9722,203.0462,7.1711,28.6843,2.2110,0.0000,1066.6667,158.3333,19.1229,64.5396,0.9310,2.6765,0.0138,0.0110,0.0138,0.0138,0.0000,2434.0112,0.0000,2492.4389
16/07/2012 00:00:00, NaN,0.4500,10.0355,71.6815,273.5640,187.7001,6.3062,25.2248,1.8809,0.0000,1066.6667,158.3333,16.8165,56.7558,0.7920,2.2769,0.0138,0.0110,0.0138,0.0138,0.0000,1949.1780,0.0000,2045.7460
17/07/2012 00:00:00, NaN,0.4500,10.0497,47.6213,274.1350,169.9764,5.3078,21.2312,1.4955,0.0000,1066.6667,158.3333,14.1541,47.7701,0.6297,1.8103,0.0138,0.0110,0.0138,0.0138,0.0000,1376.6044,0.0000,1509.2377
18/07/2012 00:00:00, NaN,0.4500,10.0662,29.0595,274.6849,155.9481,4.5166,18.0666,1.1840,0.0000,1066.6667,158.3333,12.0444,40.6498,0.4985,1.4333,0.0138,0.0110,0.0138,0.0138,0.0000,909.8331,0.0000,1061.6370
19/07/2012 00:00:00, NaN,0.4500,10.0850,18.5665,275.2136,147.6651,4.0476,16.1902,0.9929,0.0000,1066.6667,158.3333,10.7935,36.4280,0.4181,1.2019,0.0138,0.0110,0.0138,0.0138,0.0000,620.9704,0.0000,774.1585
